Entry	Entry name
A0A0N7A4R5	A0A0N7A4R5_HUMAN
A0A0N7A4R6	A0A0N7A4R6_HUMAN
A0A0N7A4R8	A0A0N7A4R8_HUMAN
A0A0N7A4S0	A0A0N7A4S0_HUMAN
A0A0N7A4S7	A0A0N7A4S7_HUMAN
A0A0N7A504	A0A0N7A504_HUMAN
A0A0N7A518	A0A0N7A518_HUMAN
A0A0N7A519	A0A0N7A519_HUMAN
A0A0N7A523	A0A0N7A523_HUMAN
A0A0N7A525	A0A0N7A525_HUMAN
A0A0N7A526	A0A0N7A526_HUMAN
A0A0N7A527	A0A0N7A527_HUMAN
A0A0N7A531	A0A0N7A531_HUMAN
A0A0N7A536	A0A0N7A536_HUMAN
A0A0N7A538	A0A0N7A538_HUMAN
A0A0N7A544	A0A0N7A544_HUMAN
A0A0N7A545	A0A0N7A545_HUMAN
A0A0N7A550	A0A0N7A550_HUMAN
A0A0N7A551	A0A0N7A551_HUMAN
A0A0N7A555	A0A0N7A555_HUMAN
A0A0N7A556	A0A0N7A556_HUMAN
A0A0N7A560	A0A0N7A560_HUMAN
A0A0N7A564	A0A0N7A564_HUMAN
A0A0N7A6K4	A0A0N7A6K4_HUMAN
A0A0N7A6L3	A0A0N7A6L3_HUMAN
A0A0N7A6M3	A0A0N7A6M3_HUMAN
A0A0N7A6N1	A0A0N7A6N1_HUMAN
A0A0N7A6N9	A0A0N7A6N9_HUMAN
A0A0N7A6S3	A0A0N7A6S3_HUMAN
A0A0N7A6S5	A0A0N7A6S5_HUMAN
A0A0N7A6S8	A0A0N7A6S8_HUMAN
A0A0N7A6T9	A0A0N7A6T9_HUMAN
A0A0N7A6U0	A0A0N7A6U0_HUMAN
A0A0N7A6U7	A0A0N7A6U7_HUMAN
A0A0N7A6W0	A0A0N7A6W0_HUMAN
A0A0N7A6W4	A0A0N7A6W4_HUMAN
A0A0N7A6W8	A0A0N7A6W8_HUMAN
A0A0N7A6X5	A0A0N7A6X5_HUMAN
A0A0N7A6X9	A0A0N7A6X9_HUMAN
A0A0N7A6Y8	A0A0N7A6Y8_HUMAN
A0A0N7A6Z5	A0A0N7A6Z5_HUMAN
A0A0N9E6Q1	A0A0N9E6Q1_HUMAN
A0A0N9FHT4	A0A0N9FHT4_HUMAN
A0A0N9M6E6	A0A0N9M6E6_HUMAN
A0A0N9MQ31	A0A0N9MQ31_HUMAN
A0A0N9MR08	A0A0N9MR08_HUMAN
A0A0N9MR73	A0A0N9MR73_HUMAN
A0A0P0FMW2	A0A0P0FMW2_HUMAN
A0A0S1RVT5	A0A0S1RVT5_HUMAN
A0A0S1RVW8	A0A0S1RVW8_HUMAN
A0A0S1RXB1	A0A0S1RXB1_HUMAN
A0A0S4L033	A0A0S4L033_HUMAN
A0A0U4WP24	A0A0U4WP24_HUMAN
A0A0U5J4K3	A0A0U5J4K3_HUMAN
A0A0U5J6C8	A0A0U5J6C8_HUMAN
A0A0X7YJ88	A0A0X7YJ88_HUMAN
A0A0X7YJ96	A0A0X7YJ96_HUMAN
A0A0X7YK30	A0A0X7YK30_HUMAN
A0A0X7YK34	A0A0X7YK34_HUMAN
A0A0X7YL99	A0A0X7YL99_HUMAN
A0A0X7YLA7	A0A0X7YLA7_HUMAN
A0A0X7YLB5	A0A0X7YLB5_HUMAN
A0A0X7YLE6	A0A0X7YLE6_HUMAN
A0A0X7YLF3	A0A0X7YLF3_HUMAN
A0A0X7YLG2	A0A0X7YLG2_HUMAN
A0A0X7YLI6	A0A0X7YLI6_HUMAN
A0A0X7YLJ3	A0A0X7YLJ3_HUMAN
A0A0X7YLK4	A0A0X7YLK4_HUMAN
A0A0X7YNH8	A0A0X7YNH8_HUMAN
A0A0X7YNI5	A0A0X7YNI5_HUMAN
A0A0X7YRK7	A0A0X7YRK7_HUMAN
A0A0X7YRL3	A0A0X7YRL3_HUMAN
A0A0X7YRL9	A0A0X7YRL9_HUMAN
A0A0X7YU55	A0A0X7YU55_HUMAN
A0A0X7YU64	A0A0X7YU64_HUMAN
A0A0X7YU73	A0A0X7YU73_HUMAN
A0A0X7YVI4	A0A0X7YVI4_HUMAN
A0A0X7YVJ2	A0A0X7YVJ2_HUMAN
A0A0X7YVK1	A0A0X7YVK1_HUMAN
A0A0X7YYU7	A0A0X7YYU7_HUMAN
A0A0X7YYV5	A0A0X7YYV5_HUMAN
A0A0X7YYW4	A0A0X7YYW4_HUMAN
A0A0X8XVS6	A0A0X8XVS6_HUMAN
A0A0X8XVX2	A0A0X8XVX2_HUMAN
A0A0X8XW04	A0A0X8XW04_HUMAN
A0A109NRE3	A0A109NRE3_HUMAN
A0A109NRG9	A0A109NRG9_HUMAN
A0A109NRH0	A0A109NRH0_HUMAN
A0A109NRH5	A0A109NRH5_HUMAN
A0A109NRH7	A0A109NRH7_HUMAN
A0A109NRH9	A0A109NRH9_HUMAN
A0A109V4E1	A0A109V4E1_HUMAN
A0A109VDZ1	A0A109VDZ1_HUMAN
A0A109VE34	A0A109VE34_HUMAN
A0A109W0S5	A0A109W0S5_HUMAN
A0A110BGJ6	A0A110BGJ6_HUMAN
A0A120GVV4	A0A120GVV4_HUMAN
A0A120GWC7	A0A120GWC7_HUMAN
A0A120GWC9	A0A120GWC9_HUMAN
A0A120GWD1	A0A120GWD1_HUMAN
A0A120GWE6	A0A120GWE6_HUMAN
A0A120N5Z9	A0A120N5Z9_HUMAN
A0A125T1T6	A0A125T1T6_HUMAN
A0A125T5E1	A0A125T5E1_HUMAN
A0A140H565	A0A140H565_HUMAN
A0A140T958	A0A140T958_HUMAN
A0A141AZH6	A0A141AZH6_HUMAN
A0A141AZH7	A0A141AZH7_HUMAN
A0A141AZH8	A0A141AZH8_HUMAN
A0A141AZH9	A0A141AZH9_HUMAN
A0A141AZI0	A0A141AZI0_HUMAN
A0A141AZI1	A0A141AZI1_HUMAN
A0A141AZI2	A0A141AZI2_HUMAN
A0A141AZI3	A0A141AZI3_HUMAN
A0A141AZI4	A0A141AZI4_HUMAN
A0A141AZI5	A0A141AZI5_HUMAN
A0A141AZI6	A0A141AZI6_HUMAN
A0A141AZI7	A0A141AZI7_HUMAN
A0A141AZI8	A0A141AZI8_HUMAN
A0A141AZI9	A0A141AZI9_HUMAN
A0A141AZJ0	A0A141AZJ0_HUMAN
A0A141AZJ1	A0A141AZJ1_HUMAN
A0A141AZJ2	A0A141AZJ2_HUMAN
A0A141AZJ3	A0A141AZJ3_HUMAN
A0A141AZJ4	A0A141AZJ4_HUMAN
A0A141AZJ5	A0A141AZJ5_HUMAN
A0A141AZJ6	A0A141AZJ6_HUMAN
A0A141AZJ7	A0A141AZJ7_HUMAN
A0A141AZJ8	A0A141AZJ8_HUMAN
A0A141AZJ9	A0A141AZJ9_HUMAN
A0A141AZK0	A0A141AZK0_HUMAN
A0A141AZK1	A0A141AZK1_HUMAN
A0A141R7G0	A0A141R7G0_HUMAN
A0A141R7G1	A0A141R7G1_HUMAN
A0A141R7G2	A0A141R7G2_HUMAN
A0A141R7G3	A0A141R7G3_HUMAN
A0A141R7G4	A0A141R7G4_HUMAN
A0A141R7G5	A0A141R7G5_HUMAN
A0A141R7G6	A0A141R7G6_HUMAN
A0A142FK32	A0A142FK32_HUMAN
A0A142J2X1	A0A142J2X1_HUMAN
A0A142J2X4	A0A142J2X4_HUMAN
A0A142J2X5	A0A142J2X5_HUMAN
A0A142J2X6	A0A142J2X6_HUMAN
A0A142LRG5	A0A142LRG5_HUMAN
A0A158T3K8	A0A158T3K8_HUMAN
A0A160YHF6	A0A160YHF6_HUMAN
A0A160YIW4	A0A160YIW4_HUMAN
A0A160YJE9	A0A160YJE9_HUMAN
A0A165EYL1	A0A165EYL1_HUMAN
A0A173GQ20	A0A173GQ20_HUMAN
A0A173H3B6	A0A173H3B6_HUMAN
A0A180H5P6	A0A180H5P6_HUMAN
A0A180H5V1	A0A180H5V1_HUMAN
A0A180H6B2	A0A180H6B2_HUMAN
A0A180H6H8	A0A180H6H8_HUMAN
A0A180H6M0	A0A180H6M0_HUMAN
A0A180H713	A0A180H713_HUMAN
A0A180H738	A0A180H738_HUMAN
A0A180H7E3	A0A180H7E3_HUMAN
A0A180K1J4	A0A180K1J4_HUMAN
A0A182AUB3	A0A182AUB3_HUMAN
A0A186VNF2	A0A186VNF2_HUMAN
A0A186VNF3	A0A186VNF3_HUMAN
A0A186VNF6	A0A186VNF6_HUMAN
A0A186VNF7	A0A186VNF7_HUMAN
A0A186VNG1	A0A186VNG1_HUMAN
A0A186VNG2	A0A186VNG2_HUMAN
A0A186VNG3	A0A186VNG3_HUMAN
A0A186VNG5	A0A186VNG5_HUMAN
A0A186VNG7	A0A186VNG7_HUMAN
A0A186VNG8	A0A186VNG8_HUMAN
A0A186VNG9	A0A186VNG9_HUMAN
A0A186VNH1	A0A186VNH1_HUMAN
A0A186VNH3	A0A186VNH3_HUMAN
A0A186VNH4	A0A186VNH4_HUMAN
A0A186VNH5	A0A186VNH5_HUMAN
A0A186VNH8	A0A186VNH8_HUMAN
A0A186VNH9	A0A186VNH9_HUMAN
A0A186VNI0	A0A186VNI0_HUMAN
A0A186VNI1	A0A186VNI1_HUMAN
A0A186VNI5	A0A186VNI5_HUMAN
A0A186VNM4	A0A186VNM4_HUMAN
A0A186VNM8	A0A186VNM8_HUMAN
A0A186VNN3	A0A186VNN3_HUMAN
A0A186VNN8	A0A186VNN8_HUMAN
A0A186VNP3	A0A186VNP3_HUMAN
A0A186VNP7	A0A186VNP7_HUMAN
A0A186VNQ2	A0A186VNQ2_HUMAN
A0A186VP30	A0A186VP30_HUMAN
A0A186VP32	A0A186VP32_HUMAN
A0A186VP34	A0A186VP34_HUMAN
A0A186VP36	A0A186VP36_HUMAN
A0A186VP38	A0A186VP38_HUMAN
A0A186VP40	A0A186VP40_HUMAN
A0A186VP43	A0A186VP43_HUMAN
A0A1B1JIC0	A0A1B1JIC0_HUMAN
A0A1B1RV16	A0A1B1RV16_HUMAN
A0A1B1SMR7	A0A1B1SMR7_HUMAN
A0A1B1UZK3	A0A1B1UZK3_HUMAN
A0A1C3L6B8	A0A1C3L6B8_HUMAN
A0A1C3L6D6	A0A1C3L6D6_HUMAN
A0A1C3L6E7	A0A1C3L6E7_HUMAN
A0A1C3MVT6	A0A1C3MVT6_HUMAN
A0A1C4HDY7	A0A1C4HDY7_HUMAN
A0AQX7	A0AQX7_HUMAN
A0AQX8	A0AQX8_HUMAN
A0AQX9	A0AQX9_HUMAN
A0AQY0	A0AQY0_HUMAN
A0AQY1	A0AQY1_HUMAN
A0AQY2	A0AQY2_HUMAN
A0AQY3	A0AQY3_HUMAN
A0AQY4	A0AQY4_HUMAN
A0AQY5	A0AQY5_HUMAN
A0AQY6	A0AQY6_HUMAN
A0AQY7	A0AQY7_HUMAN
A0AQY8	A0AQY8_HUMAN
A0AQZ0	A0AQZ0_HUMAN
A0AQZ1	A0AQZ1_HUMAN
A0AQZ2	A0AQZ2_HUMAN
A0AQZ3	A0AQZ3_HUMAN
A0AQZ4	A0AQZ4_HUMAN
A0N0W0	A0N0W0_HUMAN
A0N0W2	A0N0W2_HUMAN
A0N0W3	A0N0W3_HUMAN
A0N0W5	A0N0W5_HUMAN
A0N9E2	A0N9E2_HUMAN
A0PFK3	A0PFK3_HUMAN
A0PFV9	A0PFV9_HUMAN
A0T4C2	A0T4C2_HUMAN
A0T4C3	A0T4C3_HUMAN
A0ZXX2	A0ZXX2_HUMAN
A1A413	A1A413_HUMAN
A1A414	A1A414_HUMAN
A1A415	A1A415_HUMAN
A1A416	A1A416_HUMAN
A1A417	A1A417_HUMAN
A1A418	A1A418_HUMAN
A1A419	A1A419_HUMAN
A1DS51	A1DS51_HUMAN
A1Z0K9	A1Z0K9_HUMAN
A1Z1P0	A1Z1P0_HUMAN
A2BFX2	A2BFX2_HUMAN
A2VBX2	A2VBX2_HUMAN
A2VBX3	A2VBX3_HUMAN
A3F923	A3F923_HUMAN
A3FP43	A3FP43_HUMAN
A3RM25	A3RM25_HUMAN
A3RM26	A3RM26_HUMAN
A4F5N1	A4F5N1_HUMAN
A4Q970	A4Q970_HUMAN
A4URM3	A4URM3_HUMAN
A4UUM5	A4UUM5_HUMAN
A4VAP8	A4VAP8_HUMAN
A5HED9	A5HED9_HUMAN
A5HKN7	A5HKN7_HUMAN
A5HMQ3	A5HMQ3_HUMAN
A5I885	A5I885_HUMAN
A5I890	A5I890_HUMAN
A5JNG9	A5JNG9_HUMAN
A5PHT3	A5PHT3_HUMAN
A5YP91	A5YP91_HUMAN
A5YVG9	A5YVG9_HUMAN
A6MWD7	A6MWD7_HUMAN
A6YQP1	A6YQP1_HUMAN
A7DWG6	A7DWG6_HUMAN
A7DZ90	A7DZ90_HUMAN
A7DZ95	A7DZ95_HUMAN
A7L3U7	A7L3U7_HUMAN
A7UHF9	A7UHF9_HUMAN
A7UHG0	A7UHG0_HUMAN
A7UHG1	A7UHG1_HUMAN
A7UHG3	A7UHG3_HUMAN
A7UHG4	A7UHG4_HUMAN
A7UHG5	A7UHG5_HUMAN
A7UHG6	A7UHG6_HUMAN
A7UHG7	A7UHG7_HUMAN
A7UHG8	A7UHG8_HUMAN
A7UHG9	A7UHG9_HUMAN
A7UMH1	A7UMH1_HUMAN
A7UMH2	A7UMH2_HUMAN
A7UMH3	A7UMH3_HUMAN
A7UMH4	A7UMH4_HUMAN
A7UMH5	A7UMH5_HUMAN
A7UMH6	A7UMH6_HUMAN
A7UMH7	A7UMH7_HUMAN
A7UNZ6	A7UNZ6_HUMAN
A7UNZ7	A7UNZ7_HUMAN
A7UNZ8	A7UNZ8_HUMAN
A7UNZ9	A7UNZ9_HUMAN
A7UP00	A7UP00_HUMAN
A7UP01	A7UP01_HUMAN
A7UP02	A7UP02_HUMAN
A7UP03	A7UP03_HUMAN
A7UP04	A7UP04_HUMAN
A7UP05	A7UP05_HUMAN
A7UP06	A7UP06_HUMAN
A7UP07	A7UP07_HUMAN
A7UP08	A7UP08_HUMAN
A7UP09	A7UP09_HUMAN
A7UP10	A7UP10_HUMAN
A7X5C2	A7X5C2_HUMAN
A7X5C9	A7X5C9_HUMAN
A7X5D5	A7X5D5_HUMAN
A7X5F1	A7X5F1_HUMAN
A7X5F9	A7X5F9_HUMAN
A7X5G4	A7X5G4_HUMAN
A7X5H1	A7X5H1_HUMAN
A7X5I3	A7X5I3_HUMAN
A7X5I8	A7X5I8_HUMAN
A7X5K1	A7X5K1_HUMAN
A7X5L2	A7X5L2_HUMAN
A7XFV9	A7XFV9_HUMAN
A7XPK7	A7XPK7_HUMAN
A8C5I7	A8C5I7_HUMAN
A8CKH4	A8CKH4_HUMAN
A8D305	A8D305_HUMAN
A8D9Y3	A8D9Y3_HUMAN
A8D9Y6	A8D9Y6_HUMAN
A8D9Z0	A8D9Z0_HUMAN
A8D9Z3	A8D9Z3_HUMAN
A8KQQ2	A8KQQ2_HUMAN
A8WDP0	A8WDP0_HUMAN
A8YQE8	A8YQE8_HUMAN
A9JJF6	A9JJF6_HUMAN
A9JQM0	A9JQM0_HUMAN
A9YQ96	A9YQ96_HUMAN
A9YTA3	A9YTA3_HUMAN
A9Z190	A9Z190_HUMAN
B0F9M7	B0F9M7_HUMAN
B0L892	B0L892_HUMAN
B0LUD6	B0LUD6_HUMAN
B0LUU3	B0LUU3_HUMAN
B0LUU4	B0LUU4_HUMAN
B0LUU5	B0LUU5_HUMAN
B0LUY9	B0LUY9_HUMAN
B0RZ68	B0RZ68_HUMAN
B1GVZ5	B1GVZ5_HUMAN
B1GVZ9	B1GVZ9_HUMAN
B1PL08	B1PL08_HUMAN
B1VJP6	B1VJP6_HUMAN
B1VK37	B1VK37_HUMAN
B2CKL1	B2CKL1_HUMAN
B2CR04	B2CR04_HUMAN
B2G3D1	B2G3D1_HUMAN
B2G3E5	B2G3E5_HUMAN
B2NJ27	B2NJ27_HUMAN
B2NJ28	B2NJ28_HUMAN
B2NJ32	B2NJ32_HUMAN
B2NJ33	B2NJ33_HUMAN
B2NJ34	B2NJ34_HUMAN
B2NJ35	B2NJ35_HUMAN
B2NJ36	B2NJ36_HUMAN
B2NJ37	B2NJ37_HUMAN
B2NJ38	B2NJ38_HUMAN
B2NJ39	B2NJ39_HUMAN
B2RG88	B2RG88_HUMAN
B2RG89	B2RG89_HUMAN
B2RG90	B2RG90_HUMAN
B2ZCX8	B2ZCX8_HUMAN
B2ZCX9	B2ZCX9_HUMAN
B2ZCY0	B2ZCY0_HUMAN
B2ZGJ0	B2ZGJ0_HUMAN
B3CL08	B3CL08_HUMAN
B3GDG5	B3GDG5_HUMAN
B3GDG6	B3GDG6_HUMAN
B3GDG7	B3GDG7_HUMAN
B3GDG8	B3GDG8_HUMAN
B3GV29	B3GV29_HUMAN
B3GV30	B3GV30_HUMAN
B3GV31	B3GV31_HUMAN
B3KYW3	B3KYW3_HUMAN
B3V8R3	B3V8R3_HUMAN
B3V8R4	B3V8R4_HUMAN
B3V8R5	B3V8R5_HUMAN
B3V8R6	B3V8R6_HUMAN
B3VTQ0	B3VTQ0_HUMAN
B3VTQ1	B3VTQ1_HUMAN
B3VTQ2	B3VTQ2_HUMAN
B3VTQ4	B3VTQ4_HUMAN
B3VTQ5	B3VTQ5_HUMAN
B3VTQ6	B3VTQ6_HUMAN
B3VTQ7	B3VTQ7_HUMAN
B3VTQ8	B3VTQ8_HUMAN
B5A8Y4	B5A8Y4_HUMAN
B5A8Y5	B5A8Y5_HUMAN
B5A8Y6	B5A8Y6_HUMAN
B5A8Y7	B5A8Y7_HUMAN
B5ABX7	B5ABX7_HUMAN
B5B9V7	B5B9V7_HUMAN
B5BLW4	B5BLW4_HUMAN
B5D5S9	B5D5S9_HUMAN
B5QSK7	B5QSK7_HUMAN
B6DST2	B6DST2_HUMAN
B6E315	B6E315_HUMAN
B6ET91	B6ET91_HUMAN
B6ETP3	B6ETP3_HUMAN
B6ETR7	B6ETR7_HUMAN
B6ZLV2	B6ZLV2_HUMAN
B7TXX6	B7TXX6_HUMAN
B7U794	B7U794_HUMAN
B7VF70	B7VF70_HUMAN
B7VU65	B7VU65_HUMAN
B8Y6B0	B8Y6B0_HUMAN
B8Y6B1	B8Y6B1_HUMAN
B8YM95	B8YM95_HUMAN
B8ZHC3	B8ZHC3_HUMAN
B9WPM1	B9WPM1_HUMAN
B9WPM2	B9WPM2_HUMAN
B9WPM3	B9WPM3_HUMAN
B9WPM4	B9WPM4_HUMAN
B9WPM5	B9WPM5_HUMAN
B9WPM6	B9WPM6_HUMAN
B9WPM7	B9WPM7_HUMAN
B9WPM8	B9WPM8_HUMAN
B9WPQ6	B9WPQ6_HUMAN
C0LAB6	C0LAB6_HUMAN
C0LAB7	C0LAB7_HUMAN
C0LAB8	C0LAB8_HUMAN
C0LAB9	C0LAB9_HUMAN
C0LAC0	C0LAC0_HUMAN
C0LAC1	C0LAC1_HUMAN
C0LAC2	C0LAC2_HUMAN
C0MNB7	C0MNB7_HUMAN
C0MP08	C0MP08_HUMAN
C0MP09	C0MP09_HUMAN
C0MP10	C0MP10_HUMAN
C0MQC3	C0MQC3_HUMAN
C0MQV5	C0MQV5_HUMAN
C0MQV9	C0MQV9_HUMAN
C1JJS3	C1JJS3_HUMAN
C1KBK0	C1KBK0_HUMAN
C1KJK6	C1KJK6_HUMAN
C1KJK8	C1KJK8_HUMAN
C3VJ06	C3VJ06_HUMAN
C3VN82	C3VN82_HUMAN
C3W973	C3W973_HUMAN
C4PFX4	C4PFX4_HUMAN
C4PJL5	C4PJL5_HUMAN
C4PJL6	C4PJL6_HUMAN
C4R9G8	C4R9G8_HUMAN
C4RA90	C4RA90_HUMAN
C5E7P3	C5E7P3_HUMAN
C5E7P4	C5E7P4_HUMAN
C5IAX3	C5IAX3_HUMAN
C5IZL0	C5IZL0_HUMAN
C5J434	C5J434_HUMAN
C5J8E6	C5J8E6_HUMAN
C5J8E7	C5J8E7_HUMAN
C5MRD8	C5MRD8_HUMAN
C5NU25	C5NU25_HUMAN
C5NU26	C5NU26_HUMAN
C5NU45	C5NU45_HUMAN
C6GZ76	C6GZ76_HUMAN
C6H0J8	C6H0J8_HUMAN
C6H0Y3	C6H0Y3_HUMAN
C6L819	C6L819_HUMAN
C6L820	C6L820_HUMAN
C6L821	C6L821_HUMAN
C6L822	C6L822_HUMAN
C6L825	C6L825_HUMAN
C6L826	C6L826_HUMAN
C6L827	C6L827_HUMAN
C6L828	C6L828_HUMAN
C6L829	C6L829_HUMAN
C7C5G1	C7C5G1_HUMAN
C7DRS1	C7DRS1_HUMAN
C7EX09	C7EX09_HUMAN
C7FDW4	C7FDW4_HUMAN
C7FDW5	C7FDW5_HUMAN
C7FDW6	C7FDW6_HUMAN
C7FDW7	C7FDW7_HUMAN
C7FDW8	C7FDW8_HUMAN
C7FDW9	C7FDW9_HUMAN
C7FDX0	C7FDX0_HUMAN
C8C9V4	C8C9V4_HUMAN
C8C9V5	C8C9V5_HUMAN
C8C9V6	C8C9V6_HUMAN
C8C9V7	C8C9V7_HUMAN
C8C9V9	C8C9V9_HUMAN
C8C9W0	C8C9W0_HUMAN
C8C9W1	C8C9W1_HUMAN
C8C9W2	C8C9W2_HUMAN
C8CBI3	C8CBI3_HUMAN
C8CHC3	C8CHC3_HUMAN
C8CHC4	C8CHC4_HUMAN
C8CHC5	C8CHC5_HUMAN
C8CHC6	C8CHC6_HUMAN
C8CHC7	C8CHC7_HUMAN
C8CJA6	C8CJA6_HUMAN
C8CJA7	C8CJA7_HUMAN
C8CJC7	C8CJC7_HUMAN
C8CJC8	C8CJC8_HUMAN
C8CJC9	C8CJC9_HUMAN
C8CJD0	C8CJD0_HUMAN
C8CJD1	C8CJD1_HUMAN
C8CJD2	C8CJD2_HUMAN
C8CJD3	C8CJD3_HUMAN
C8CJD4	C8CJD4_HUMAN
C8CJD5	C8CJD5_HUMAN
C8CJD6	C8CJD6_HUMAN
C8CJD7	C8CJD7_HUMAN
C8CJD8	C8CJD8_HUMAN
C8CJD9	C8CJD9_HUMAN
C8XTI6	C8XTI6_HUMAN
C8XTI7	C8XTI7_HUMAN
C8XTI8	C8XTI8_HUMAN
C8XTI9	C8XTI9_HUMAN
C8XTJ0	C8XTJ0_HUMAN
C8XTJ1	C8XTJ1_HUMAN
C8XTJ2	C8XTJ2_HUMAN
C8XTJ3	C8XTJ3_HUMAN
C8XTJ4	C8XTJ4_HUMAN
C8XTJ5	C8XTJ5_HUMAN
C8XTJ6	C8XTJ6_HUMAN
C8XTJ7	C8XTJ7_HUMAN
C8XTJ8	C8XTJ8_HUMAN
C8XTJ9	C8XTJ9_HUMAN
C8XTK0	C8XTK0_HUMAN
C8XTK1	C8XTK1_HUMAN
C8XTK2	C8XTK2_HUMAN
C8XTK3	C8XTK3_HUMAN
C8XTK4	C8XTK4_HUMAN
C8XTK5	C8XTK5_HUMAN
C8XTK6	C8XTK6_HUMAN
C8XTK7	C8XTK7_HUMAN
C8XTK8	C8XTK8_HUMAN
C8XTK9	C8XTK9_HUMAN
C8XTL0	C8XTL0_HUMAN
C8XTL1	C8XTL1_HUMAN
C8XTL2	C8XTL2_HUMAN
C8XTL3	C8XTL3_HUMAN
C8XTL4	C8XTL4_HUMAN
C8XTL5	C8XTL5_HUMAN
C8XTM0	C8XTM0_HUMAN
C8XTM1	C8XTM1_HUMAN
C8XTM2	C8XTM2_HUMAN
C8XTM3	C8XTM3_HUMAN
C8XTM4	C8XTM4_HUMAN
C8XTM5	C8XTM5_HUMAN
C8XTM6	C8XTM6_HUMAN
C8XTM7	C8XTM7_HUMAN
C8XTM8	C8XTM8_HUMAN
C8XTM9	C8XTM9_HUMAN
C8XTN0	C8XTN0_HUMAN
C8ZL76	C8ZL76_HUMAN
C8ZLD6	C8ZLD6_HUMAN
C9DA77	C9DA77_HUMAN
C9DA78	C9DA78_HUMAN
C9DSL5	C9DSL5_HUMAN
C9E1J0	C9E1J0_HUMAN
C9E1J1	C9E1J1_HUMAN
C9E1J2	C9E1J2_HUMAN
C9E1J3	C9E1J3_HUMAN
C9E1J4	C9E1J4_HUMAN
C9E868	C9E868_HUMAN
C9E869	C9E869_HUMAN
C9EIB6	C9EIB6_HUMAN
C9W8B4	C9W8B4_HUMAN
C9WEV4	C9WEV4_HUMAN
C9WEV5	C9WEV5_HUMAN
C9WEV6	C9WEV6_HUMAN
C9WEV7	C9WEV7_HUMAN
C9WEV8	C9WEV8_HUMAN
C9WEV9	C9WEV9_HUMAN
C9WEW0	C9WEW0_HUMAN
C9WEW1	C9WEW1_HUMAN
C9WEW2	C9WEW2_HUMAN
C9WEW3	C9WEW3_HUMAN
C9WEW4	C9WEW4_HUMAN
C9WEW5	C9WEW5_HUMAN
C9WEW6	C9WEW6_HUMAN
C9WEW7	C9WEW7_HUMAN
C9WEW8	C9WEW8_HUMAN
C9WEW9	C9WEW9_HUMAN
C9WEX0	C9WEX0_HUMAN
C9WEX1	C9WEX1_HUMAN
C9WEX2	C9WEX2_HUMAN
C9WEX3	C9WEX3_HUMAN
C9WEX4	C9WEX4_HUMAN
C9WEX5	C9WEX5_HUMAN
C9WEX6	C9WEX6_HUMAN
C9WEX7	C9WEX7_HUMAN
C9WEX8	C9WEX8_HUMAN
C9WEX9	C9WEX9_HUMAN
C9WEY0	C9WEY0_HUMAN
C9WEY1	C9WEY1_HUMAN
C9WEY2	C9WEY2_HUMAN
C9WEY3	C9WEY3_HUMAN
C9WEY4	C9WEY4_HUMAN
D0ENM6	D0ENM6_HUMAN
D0EV56	D0EV56_HUMAN
D0EVN7	D0EVN7_HUMAN
D0EVN8	D0EVN8_HUMAN
D0FI72	D0FI72_HUMAN
D0RB87	D0RB87_HUMAN
D0V3Q2	D0V3Q2_HUMAN
D0VE34	D0VE34_HUMAN
D0VE45	D0VE45_HUMAN
D0VE46	D0VE46_HUMAN
D0VE47	D0VE47_HUMAN
D0VE48	D0VE48_HUMAN
D0VE49	D0VE49_HUMAN
D0VE50	D0VE50_HUMAN
D0VE51	D0VE51_HUMAN
D0VE52	D0VE52_HUMAN
D0VE53	D0VE53_HUMAN
D0VE54	D0VE54_HUMAN
D0VE55	D0VE55_HUMAN
D0VE56	D0VE56_HUMAN
D0VE57	D0VE57_HUMAN
D0VE58	D0VE58_HUMAN
D0VE59	D0VE59_HUMAN
D1G119	D1G119_HUMAN
D1G120	D1G120_HUMAN
D1GZJ1	D1GZJ1_HUMAN
D2D3G3	D2D3G3_HUMAN
D2D3G4	D2D3G4_HUMAN
D2D3G5	D2D3G5_HUMAN
D2D3G6	D2D3G6_HUMAN
D2D3G7	D2D3G7_HUMAN
D2D3G8	D2D3G8_HUMAN
D2D3G9	D2D3G9_HUMAN
D2D3H0	D2D3H0_HUMAN
D2D3H1	D2D3H1_HUMAN
D2D3H2	D2D3H2_HUMAN
D2D3H3	D2D3H3_HUMAN
D2D3H4	D2D3H4_HUMAN
D2D3H5	D2D3H5_HUMAN
D2D3H6	D2D3H6_HUMAN
D2D3H7	D2D3H7_HUMAN
D2D3H8	D2D3H8_HUMAN
D2D3H9	D2D3H9_HUMAN
D2D3I0	D2D3I0_HUMAN
D2D3I1	D2D3I1_HUMAN
D2D3I2	D2D3I2_HUMAN
D2D3I3	D2D3I3_HUMAN
D2DL42	D2DL42_HUMAN
D2DL43	D2DL43_HUMAN
D2DL45	D2DL45_HUMAN
D2EAF6	D2EAF6_HUMAN
D2K7S1	D2K7S1_HUMAN
D2K7S2	D2K7S2_HUMAN
D2KZY2	D2KZY2_HUMAN
D2SSL5	D2SSL5_HUMAN
D2SSL6	D2SSL6_HUMAN
D2SSL7	D2SSL7_HUMAN
D2U823	D2U823_HUMAN
D2U824	D2U824_HUMAN
D3GN37	D3GN37_HUMAN
D3JV06	D3JV06_HUMAN
D3JV07	D3JV07_HUMAN
