interaction_id	a_alias	b_alias	a_id	b_id
1455015	P35568	rogid:uhWllG4HmJR1eJH9XTRipHm+5Vs9606	3143545	9993372
1455739	Q15646-2	P10827-2	902514	4303804
1456343	P35568	rogid:VGZcFR3scaIDc4b1eCfS0NZ4K1M9606	3143545	38213189
1456705	P51668	complex:jl9akAIJll6TI6HGmdwDAAyR8Do	596393	1456705
1456705	complex:jl9akAIJll6TI6HGmdwDAAyR8Do	Q13489	1456705	4170192
1456705	complex:jl9akAIJll6TI6HGmdwDAAyR8Do	Q9Y572	1456705	4360511
1457270	D0EI67	P16220	1143448	2768047
1459842	Q09472	Q13489	820620	4170192
1459988	P14780	P18146	221385	783116
1460317	Q13162	complex:kWdZFOR7+ZPUD9TpzySJl1fF1W8	620717	1460317
1460317	P13073	complex:kWdZFOR7+ZPUD9TpzySJl1fF1W8	808317	1460317
1460317	P21796	complex:kWdZFOR7+ZPUD9TpzySJl1fF1W8	856204	1460317
1460317	A8K401	complex:kWdZFOR7+ZPUD9TpzySJl1fF1W8	1066643	1460317
1460317	O96008	complex:kWdZFOR7+ZPUD9TpzySJl1fF1W8	1198871	1460317
1460317	Q8NBS9	complex:kWdZFOR7+ZPUD9TpzySJl1fF1W8	1320377	1460317
1460317	Q8IYS2	complex:kWdZFOR7+ZPUD9TpzySJl1fF1W8	1353879	1460317
1460317	A8K761	complex:kWdZFOR7+ZPUD9TpzySJl1fF1W8	1447403	1460317
1460317	complex:kWdZFOR7+ZPUD9TpzySJl1fF1W8	P49257	1460317	1472949
1460317	complex:kWdZFOR7+ZPUD9TpzySJl1fF1W8	P20674	1460317	1639297
1460317	complex:kWdZFOR7+ZPUD9TpzySJl1fF1W8	Q96DZ1	1460317	1694280
1460317	complex:kWdZFOR7+ZPUD9TpzySJl1fF1W8	Q9Y277	1460317	1753494
1460317	complex:kWdZFOR7+ZPUD9TpzySJl1fF1W8	Q9UBV2	1460317	1790911
1460317	complex:kWdZFOR7+ZPUD9TpzySJl1fF1W8	Q99623	1460317	2168044
1460317	complex:kWdZFOR7+ZPUD9TpzySJl1fF1W8	P55072	1460317	2271732
1460317	complex:kWdZFOR7+ZPUD9TpzySJl1fF1W8	Q9NRD1	1460317	2333013
1460317	complex:kWdZFOR7+ZPUD9TpzySJl1fF1W8	P30101	1460317	3145392
1460317	complex:kWdZFOR7+ZPUD9TpzySJl1fF1W8	Q07065	1460317	3642898
1460317	complex:kWdZFOR7+ZPUD9TpzySJl1fF1W8	P45880	1460317	4020056
1460317	complex:kWdZFOR7+ZPUD9TpzySJl1fF1W8	Q9UJZ1	1460317	4527918
1460317	complex:kWdZFOR7+ZPUD9TpzySJl1fF1W8	Q9NYU2	1460317	4690250
1460317	complex:kWdZFOR7+ZPUD9TpzySJl1fF1W8	O15162	1460317	4926164
1460317	complex:kWdZFOR7+ZPUD9TpzySJl1fF1W8	P14854	1460317	5090288
1460317	complex:kWdZFOR7+ZPUD9TpzySJl1fF1W8	P04578	1460317	5314921
1460317	complex:kWdZFOR7+ZPUD9TpzySJl1fF1W8	Q8N4V1	1460317	32979609
1460317	complex:kWdZFOR7+ZPUD9TpzySJl1fF1W8	O94919	1460317	39608235
1460317	complex:kWdZFOR7+ZPUD9TpzySJl1fF1W8	Q12907	1460317	44006776
1461522	Q9UGM3	C9E3B4	997260	51992283
1462013	P60709	Q13155	2255804	4512926
1462916	P16220	Q7Z5A7	2768047	32627531
1463137	P60709	Q96AP0-2	2255804	2837637
1464103	Q15437	complex:lJFi6iY8OlcKdYCnt1/5uPrz7Gs	7422	1464103
1464103	P32322	complex:lJFi6iY8OlcKdYCnt1/5uPrz7Gs	35707	1464103
1464103	P23526	complex:lJFi6iY8OlcKdYCnt1/5uPrz7Gs	78395	1464103
1464103	Q96CW1	complex:lJFi6iY8OlcKdYCnt1/5uPrz7Gs	1150330	1464103
1464103	Q8N684	complex:lJFi6iY8OlcKdYCnt1/5uPrz7Gs	1218043	1464103
1464103	complex:lJFi6iY8OlcKdYCnt1/5uPrz7Gs	O75962	1464103	1495892
1464103	complex:lJFi6iY8OlcKdYCnt1/5uPrz7Gs	O95782	1464103	1719520
1464103	complex:lJFi6iY8OlcKdYCnt1/5uPrz7Gs	Q92598	1464103	1945941
1464103	complex:lJFi6iY8OlcKdYCnt1/5uPrz7Gs	P60709	1464103	2255804
1464103	complex:lJFi6iY8OlcKdYCnt1/5uPrz7Gs	O75694	1464103	2667135
1464103	complex:lJFi6iY8OlcKdYCnt1/5uPrz7Gs	Q549M8	1464103	2766860
1464103	complex:lJFi6iY8OlcKdYCnt1/5uPrz7Gs	A8K5I0	1464103	3202052
1464103	complex:lJFi6iY8OlcKdYCnt1/5uPrz7Gs	Q16630	1464103	3285460
1464103	complex:lJFi6iY8OlcKdYCnt1/5uPrz7Gs	Q00610	1464103	3371516
1464103	complex:lJFi6iY8OlcKdYCnt1/5uPrz7Gs	P63010	1464103	3653532
1464103	complex:lJFi6iY8OlcKdYCnt1/5uPrz7Gs	O94973	1464103	4012386
1464103	complex:lJFi6iY8OlcKdYCnt1/5uPrz7Gs	B0LPF3	1464103	4056103
1464103	complex:lJFi6iY8OlcKdYCnt1/5uPrz7Gs	O14965	1464103	4424310
1464103	complex:lJFi6iY8OlcKdYCnt1/5uPrz7Gs	P14866	1464103	4565634
1464103	complex:lJFi6iY8OlcKdYCnt1/5uPrz7Gs	Q9Y305	1464103	4665435
1464103	complex:lJFi6iY8OlcKdYCnt1/5uPrz7Gs	Q9UDY8	1464103	4752727
1464103	complex:lJFi6iY8OlcKdYCnt1/5uPrz7Gs	O60563	1464103	4981197
1464103	complex:lJFi6iY8OlcKdYCnt1/5uPrz7Gs	Q13435	1464103	4985828
1464103	complex:lJFi6iY8OlcKdYCnt1/5uPrz7Gs	Q06830	1464103	5214082
1464103	complex:lJFi6iY8OlcKdYCnt1/5uPrz7Gs	P98078	1464103	5306651
1464103	complex:lJFi6iY8OlcKdYCnt1/5uPrz7Gs	Q0JRZ9	1464103	5317346
1464103	complex:lJFi6iY8OlcKdYCnt1/5uPrz7Gs	Q9UM54	1464103	5353143
1464103	complex:lJFi6iY8OlcKdYCnt1/5uPrz7Gs	O95487	1464103	5395778
1464103	complex:lJFi6iY8OlcKdYCnt1/5uPrz7Gs	P49750	1464103	5433705
1464386	Q12955	Q14524	2650494	5395905
1464476	B7Z3D6	Q2KJY2	857930	2569946
1466028	Q15084	Q13162	498582	620717
1466597	P03956	Q99616	1902383	4938471
1467311	B7Z3D6	Q9BPX3	857930	2000739
1467889	P16220	B2R4R0	2768047	2973208
1468807	P38936	P60709	941370	2255804
1468821	O14964	XP_005259611	5123142	9769294
1468883	B7Z3D6	Q9D3R3	857930	8926520
1470171	P84022	Q92844	506434	1180601
1470206	Q13162	P18428	620717	1618144
1471111	P01857	Q5NH71	5333995	41649583
1471353	P13236	P07339	1714665	2984156
1474041	D3DPU2	P60709	1313140	2255804
1474192	P01106-2	O00622	1368998	5201276
1474506	Q13162	Q12851	620717	4336477
1474704	P04629-3	P35568	337760	3143545
1474705	O60216	NP_002176	942650	2659032
1475193	P31948	P13569	110906	2450911
1475367	Q13114	complex:nm6kPN/NFlJaZHUKr67FU6KyG7g	974711	1475367
1475367	O96018	complex:nm6kPN/NFlJaZHUKr67FU6KyG7g	984805	1475367
1475367	Q92844	complex:nm6kPN/NFlJaZHUKr67FU6KyG7g	1180601	1475367
1475367	Q9UHD2	complex:nm6kPN/NFlJaZHUKr67FU6KyG7g	1382021	1475367
1475367	complex:nm6kPN/NFlJaZHUKr67FU6KyG7g	Q13490	1475367	1925908
1475367	complex:nm6kPN/NFlJaZHUKr67FU6KyG7g	Q12933	1475367	2547906
1475550	B7Z3D6	P16401	857930	1184244
1475786	P60709	Q9BVN2	2255804	5017660
1475912	P49711	P13569	2306173	2450911
1475999	Q92985-3	XP_005259611	4704365	9769294
1476328	O14508	XP_005259611	4527311	9769294
1476718	Q14692	P16220	971599	2768047
1477142	Q8N668	P13569	1175704	2450911
1477147	P54274-2	Q05682-3	5406538	8972633
1477781	P60709	Q99572-3	2255804	16655313
1477997	Q15306	P29459	418524	3206371
1478093	Q15306	D4HNR6	418524	2575992
1478426	Q13162	Q5TEH5	620717	1850984
1478917	Q92844	Q9H0H5	1180601	1405313
1479197	Q06486	Q9Y6Q9	1855065	2296393
1479715	P01100	P61956-2	3805630	4691983
1480181	Q9NS61-3	Q14D71	305097	1126461
1480566	B7Z3D6	P70615	857930	29374980
1480757	P60709	P63165	2255804	3034498
1481083	Q86Y13	Q13489	4119912	4170192
1481202	P60709	rogid:V4YQUP0/YdtqFveMsurld6jKo1Y9606	2255804	38121100
1481469	P16220	Q6ZUT1	2768047	26224252
1481906	P33121	P08235-4	841497	3414984
1483944	O15530	Q07343	315652	4774463
1484159	O75563	O75190	107873	734981
1484359	Q9UQB8	P60709	1279386	2255804
1484462	P60709	Q8IZ21	2255804	3834516
1484644	O60488	Q9UL01	634957	47184431
1485591	Q13489	O14920	4170192	5151310
1485814	P60709	Q08495-3	2255804	4445973
1485985	O60488-2	Q5TGZ0	634957	52078107
1486294	O43566	P29992	2698076	4166168
1486814	B7Z3D6	P34925	857930	5395242
1487752	P05161	Q05682-3	2650406	8972633
1488807	Q9P1W9	P08238	415267	4732923
1488934	P08069	P43490	638045	1724893
1489230	Q05682-3	Q80UK7	8972633	9757544
1489288	P60983	P16220	1806960	2768047
1489916	P18847	rogid:5egHE90ZnhOIJHL+1pRcp5U0RPs9606	548010	25374405
1489970	P16591	P35568	1542682	3143545
1490272	P30048	Q13162	39267	620717
1492155	Q04323-2	Q13489	2693745	4170192
1492520	Q9Y6Q9-5	rogid:rdb9LMkurj264WPnY8EW0coch249606	2296393	49438350
1493093	P43490	B4DG79	1724893	2269842
1493236	Q16236	P13569	1736180	2450911
1493514	Q8BHD1	Q05682-3	769532	8972633
1493898	P60709	rogid:JGTEYhRXnvAKoj6/VpqnLZ+or909606	2255804	9982608
1494118	Q13177	Q99962	1248292	3008487
1494492	P03956	P13500	1902383	2775574
1494680	NP_001191809	P01100	596393	3805630
1495311	D9ZGG2	Q13162	178408	620717
1495353	P60709	Q12965	2255804	4451817
1495625	Q14296	Q9H2K2	1924267	3526650
1495754	P06493	Q9NQU5	857930	4054679
1496873	Q13162	Q09472	620717	820620
1497018	P05062	Q5NIJ3	1233868	49734746
1497828	P16220	Q9NPA2	2768047	4016727
1497829	P41134	P16220	2458978	2768047
1497922	P16220	Q9H0H0	2768047	14006762
1498180	P06493	Q64512	857930	5369798
1498498	P01106	Q9Y6Q9	1368998	2296393
1499305	P62258	Q13489	3077030	4170192
1499551	P03956	P10646-2	1902383	2279423
1500487	Q9HC29	Q13489	1378693	4170192
1500940	Q15306	P01584	418524	3873100
1502190	P08754	P25025	3252138	4138380
1503322	Q16663	P01100	2080684	3805630
1503481	P60709	E9KL36	2255804	4608361
1503491	P45452	P01100	647118	3805630
1504726	P60709	Q86WR7	2255804	3505046
1504831	P29966	B7Z3D6	344095	857930
1504860	Q09472	P60709	820620	2255804
1505515	P06493-2	P41218	857930	2800298
1505834	P03956	P01100	1902383	3805630
1505845	P01584	rogid:sjn8PWRgiieWVYewfjYgjL4Fs7g10090	3873100	49987221
1506157	Q13177	P27361-2	1248292	3536546
1506467	P18847-4	P60709	548010	2255804
1508002	Q13162	A6NIW5	620717	1845978
1508017	P57105	P60709	726944	2255804
1508669	Q13177	P28482	1248292	3357491
1508788	Q70SY1-3	Q9UBP9-3	806238	1518845
1508975	P14780	P10914	221385	4236867
1509160	P01375	Q13443-2	342056	1388712
1510280	P01834	Q5NGM6	3114885	50240837
1510632	Q9Y6Q9	Q5NGI2	2296393	50661373
1510860	complex:+r+Hge4KTy7aVU9QsmYVIQGe8g4	Q13490	1510860	1925908
1510860	complex:+r+Hge4KTy7aVU9QsmYVIQGe8g4	Q13546	1510860	3479525
1510860	complex:+r+Hge4KTy7aVU9QsmYVIQGe8g4	Q13489	1510860	4170192
1510860	complex:+r+Hge4KTy7aVU9QsmYVIQGe8g4	O43318-4	1510860	4300278
1510995	P16220	Q8N0V4	2768047	45785188
1511430	Q92844	complex:vYSoJZilm51lLKF63ORJaou39lo	1180601	1511430
1511430	Q9UHD2	complex:vYSoJZilm51lLKF63ORJaou39lo	1382021	1511430
1511430	complex:vYSoJZilm51lLKF63ORJaou39lo	Q8IUC6	1511430	3740798
1512639	P05231	P17676	730638	3962824
1512782	P60709	Q9NQP4	2255804	3455887
1513053	NP_001091974	Q9Y6Q9-5	480566	2296393
1513171	O76041	P60709	659945	2255804
1513367	P06493	O88738	857930	35354748
1513398	O43490	Q96JP9-2	4915210	32828011
1513494	P60568	P16220	994809	2768047
1514248	P63165	Q13489	3034498	4170192
1514737	B7Z3D6	Q9UQL6-3	857930	9378084
1515766	P16220	Q96AY2	2768047	5314002
1516596	P60709	Q12846	2255804	3283713
1517372	P13569	Q7SZC2	2450911	38925238
1517461	P01100	P56270	3805630	5255908
1517915	P31249	P16220	686394	2768047
1519741	Q13489	Q9Y618	4170192	10013539
1520458	A0N0L5	Q00560	3774440	11249111
1521075	Q13162	P07237	620717	3867063
1521339	Q13177	P42858	1248292	14006660
1521366	P60709	P62906	2255804	4749326
1521845	P16220	P30533	2768047	4203299
1522246	Q9UER7	Q13489	2903058	4170192
1523087	P06493	P26951	857930	2389037
1523596	P20023	rogid:DDYsqbxpcNLyFaRxNMPUli5hk609606	4381848	29176028
1523623	P25024	B7Z3D6	224479	857930
1523751	P16220-3	Q9UBC3-3	2768047	4941082
1524224	P01584	P17676	3873100	3962824
1524641	complex:yR3hp7Wms+Hnpz/fqYWp01RZmEE	O15111	1524641	1960612
1524641	complex:yR3hp7Wms+Hnpz/fqYWp01RZmEE	Q9Y6Q9	1524641	2296393
1524641	complex:yR3hp7Wms+Hnpz/fqYWp01RZmEE	G4XH65	1524641	4157895
1524641	complex:yR3hp7Wms+Hnpz/fqYWp01RZmEE	P24385	1524641	4865286
1525403	Q13162	O00299	620717	2294102
1526031	P16220-2	rogid:jEA1vgSAynQLmVllBYs48oKh8jM32630	2768047	9976054
1526480	O95425-2	P60709	606258	2255804
1527248	P16220	P04187	2768047	5181648
1527369	Q9HC29	Q6UX06	1378693	4954437
1527553	P13569	Q13952	2450911	3660000
1527820	P04075	P05062	151491	1233868
1527993	P16220	P56179	2768047	42354754
1528845	P01584	P05412	3873100	5155720
1528850	Q9BTP7	P49760-3	4380215	4733593
1529679	Q9CY25	O00622	2077205	5201276
1530231	P06493	P52333	857930	1397156
1530494	Q13162	Q9UQL6-3	620717	9378084
1530882	P18847	P08243	548010	3019918
1531894	XP_005259611	rogid:mlfn/IE0gTJRGXPwOp4s3DHJXhk9606	9769294	46985319
1532079	NP_002829	P19784	3093536	4038294
1532087	A7MCY6	O15205	2208558	5083094
1532172	NP_066289	P62070	2068280	4770079
1532279	Q86VP6	P60709	374649	2255804
1532568	complex:uivjbhhoNzoWIlg8qvcWuYYkx0A	O96019-2	1532568	1960370
1532568	complex:uivjbhhoNzoWIlg8qvcWuYYkx0A	Q12824-2	1532568	2067078
1532568	complex:uivjbhhoNzoWIlg8qvcWuYYkx0A	P60709	1532568	2255804
1532568	complex:uivjbhhoNzoWIlg8qvcWuYYkx0A	Q86U86-4	1532568	3221897
1532568	complex:uivjbhhoNzoWIlg8qvcWuYYkx0A	Q969G3	1532568	4683502
1532568	complex:uivjbhhoNzoWIlg8qvcWuYYkx0A	P51532-5	1532568	5253180
1532568	complex:uivjbhhoNzoWIlg8qvcWuYYkx0A	Q8NFD5-3	1532568	5290795
1532637	P68104	O15205	1505377	5083094
1532715	P28070	P13569	1612585	2450911
1532767	XP_005270032	Q9Y6Q9-5	856398	2296393
1532882	NP_003363	complex:75n8GuWpCeFvoazeMM16/cvFAJo	819961	1532882
1532882	Q99471-3	complex:75n8GuWpCeFvoazeMM16/cvFAJo	1418479	1532882
1532882	complex:75n8GuWpCeFvoazeMM16/cvFAJo	P60709	1532882	2255804
1532882	complex:75n8GuWpCeFvoazeMM16/cvFAJo	Q9NQP4	1532882	3455887
1532882	complex:75n8GuWpCeFvoazeMM16/cvFAJo	O60925	1532882	3854928
1532882	complex:75n8GuWpCeFvoazeMM16/cvFAJo	B1AQP2	1532882	3865460
1532882	complex:75n8GuWpCeFvoazeMM16/cvFAJo	O15212	1532882	4155938
1532890	NP_066289	NP_002829	2068280	3093536
1532892	B4DQA3	P60709	1618572	2255804
1532942	P13569	E9KL35	2450911	2961203
1533099	P04637-7	Q9Y6Q9-5	1885413	2296393
1533100	O15205	Q96EK7	5083094	5199100
1533215	NP_620149	O15205	1345374	5083094
1533228	Q13177	P12277	1248292	4717428
1533257	P13569	Q3UG11	2450911	2605737
1533273	Q13162	Q13617	620717	1881339
1533327	Q14247	O15205	4456964	5083094
1533448	P09972	O15205	247294	5083094
1533529	Q63ZY3-3	O15205	623498	5083094
1533633	P01857	Q7CGR6	5333995	24148151
1533722	P36957	O15205	2972109	5083094
1533966	P67809	O15205	168143	5083094
1533983	Q05682	Q81JF8	8972633	24794173
1533997	NP_066289	Q05682-3	2068280	8972633
1534022	O00410-3	Q92973-2	2521025	3168228
1534108	B3KY17	P13569	434488	2450911
1534430	Q9Y6Q9-5	Q05086	2296393	4656121
1534539	Q15306-2	NP_066289	418524	2068280
1534615	P13569	P80316	2450911	4404816
1534765	Q5VY09	O15205	1501373	5083094
1534825	P68366	complex:/E1MB9C+YevOT6rLoO+kwU09aI4	712420	1534825
1534825	complex:/E1MB9C+YevOT6rLoO+kwU09aI4	P60709	1534825	2255804
1534825	complex:/E1MB9C+YevOT6rLoO+kwU09aI4	Q6FIC5	1534825	2824835
1534825	complex:/E1MB9C+YevOT6rLoO+kwU09aI4	rogid:O9MpLDTTQ9uYVCmM6r9nWjEg0DI9940	1534825	34645642
1534848	Q9Y6Q9-5	P63165	2296393	3034498
1534919	B7Z3D6	P00533	857930	2135848
1534935	Q9BTY7	O15205	4004966	5083094
1535082	O95067	complex:/KHG7topa97x6shCkISCgG12QvU	825431	1535082
1535082	P06493	complex:/KHG7topa97x6shCkISCgG12QvU	857930	1535082
1535082	P38936	complex:/KHG7topa97x6shCkISCgG12QvU	941370	1535082
1535082	P61024	complex:/KHG7topa97x6shCkISCgG12QvU	1093545	1535082
1535082	complex:/KHG7topa97x6shCkISCgG12QvU	Q99640	1535082	1683341
1535082	complex:/KHG7topa97x6shCkISCgG12QvU	P20248	1535082	1688346
1535082	complex:/KHG7topa97x6shCkISCgG12QvU	P33552	1535082	3527425
1535082	complex:/KHG7topa97x6shCkISCgG12QvU	P46527	1535082	4358568
1535082	complex:/KHG7topa97x6shCkISCgG12QvU	P14635	1535082	4670894
1535111	B7Z3D6	O95218-2	857930	3268829
1535758	P07196	O15205	4193410	5083094
1535776	P13569	XP_005248584	2450911	3438169
1535918	P14780	Q7CJE7	221385	44076128
1536183	Q99496	O15205	3583773	5083094
1536315	P60709	B7Z481	2255804	9378813
1536475	P09211	O15205	2633152	5083094
1536522	O00471	O15205	4327993	5083094
1536550	Q13489	Q5VWQ8-3	4170192	5306648
1536711	O75563	rogid:izxG8RzyZAcMFIlNghuv2I4+2ig32630	107873	13972198
1536787	O00148	O15205	1759264	5083094
1537122	O15205	P17029	5083094	5236693
1537269	Q9Y6Q9-5	P02549	2296393	5068079
1537809	P35579	Q9Y6Q9-5	1947668	2296393
1537895	Q99608	Q92973-2	860559	3168228
1538121	O14641	complex:0dil0E+5mKtPIyjQ8hsi2eYO6cA	400924	1538121
1538121	Q13162	complex:0dil0E+5mKtPIyjQ8hsi2eYO6cA	620717	1538121
1538121	Q8TC76	complex:0dil0E+5mKtPIyjQ8hsi2eYO6cA	801591	1538121
1538121	Q9BQ90	complex:0dil0E+5mKtPIyjQ8hsi2eYO6cA	915928	1538121
1538121	Q5H9R7	complex:0dil0E+5mKtPIyjQ8hsi2eYO6cA	944786	1538121
1538121	Q15370	complex:0dil0E+5mKtPIyjQ8hsi2eYO6cA	1105296	1538121
1538121	O94776	complex:0dil0E+5mKtPIyjQ8hsi2eYO6cA	1508469	1538121
1538121	complex:0dil0E+5mKtPIyjQ8hsi2eYO6cA	Q9H4B6	1538121	1572217
1538121	complex:0dil0E+5mKtPIyjQ8hsi2eYO6cA	Q96L94	1538121	1660688
1538121	complex:0dil0E+5mKtPIyjQ8hsi2eYO6cA	P49674	1538121	1795737
1538121	complex:0dil0E+5mKtPIyjQ8hsi2eYO6cA	O14744	1538121	1801038
1538121	complex:0dil0E+5mKtPIyjQ8hsi2eYO6cA	Q7Z7G8	1538121	1816778
1538121	complex:0dil0E+5mKtPIyjQ8hsi2eYO6cA	A2I2P0	1538121	1839995
1538121	complex:0dil0E+5mKtPIyjQ8hsi2eYO6cA	Q13617	1538121	1881339
1538121	complex:0dil0E+5mKtPIyjQ8hsi2eYO6cA	O00507	1538121	2287722
1538121	complex:0dil0E+5mKtPIyjQ8hsi2eYO6cA	P61964	1538121	3076419
1538121	complex:0dil0E+5mKtPIyjQ8hsi2eYO6cA	O94887	1538121	3143372
1538121	complex:0dil0E+5mKtPIyjQ8hsi2eYO6cA	Q9UJF2	1538121	3287921
1538121	complex:0dil0E+5mKtPIyjQ8hsi2eYO6cA	O75330	1538121	3391087
1538121	complex:0dil0E+5mKtPIyjQ8hsi2eYO6cA	Q96HN2	1538121	3412547
1538121	complex:0dil0E+5mKtPIyjQ8hsi2eYO6cA	Q9H3U1	1538121	3474262
1538121	complex:0dil0E+5mKtPIyjQ8hsi2eYO6cA	B2ZZ90	1538121	3498834
1538121	complex:0dil0E+5mKtPIyjQ8hsi2eYO6cA	Q9P0K1	1538121	3524078
1538121	complex:0dil0E+5mKtPIyjQ8hsi2eYO6cA	P48730	1538121	3960548
1538121	complex:0dil0E+5mKtPIyjQ8hsi2eYO6cA	Q13188	1538121	4056662
1538121	complex:0dil0E+5mKtPIyjQ8hsi2eYO6cA	Q9Y343	1538121	4211402
1538121	complex:0dil0E+5mKtPIyjQ8hsi2eYO6cA	Q9P2F5	1538121	4389736
1538121	complex:0dil0E+5mKtPIyjQ8hsi2eYO6cA	O43865	1538121	4444419
1538121	complex:0dil0E+5mKtPIyjQ8hsi2eYO6cA	P55735	1538121	4494056
1538121	complex:0dil0E+5mKtPIyjQ8hsi2eYO6cA	Q5T0W9	1538121	4789359
1538121	complex:0dil0E+5mKtPIyjQ8hsi2eYO6cA	Q6PEV8	1538121	5110054
1538121	complex:0dil0E+5mKtPIyjQ8hsi2eYO6cA	Q9H4H8	1538121	5316344
1538121	complex:0dil0E+5mKtPIyjQ8hsi2eYO6cA	A7E2V4	1538121	5336757
1538121	complex:0dil0E+5mKtPIyjQ8hsi2eYO6cA	O15534	1538121	5363082
1538121	complex:0dil0E+5mKtPIyjQ8hsi2eYO6cA	O15027	1538121	5395763
1538121	complex:0dil0E+5mKtPIyjQ8hsi2eYO6cA	Q93008	1538121	9147737
1538121	complex:0dil0E+5mKtPIyjQ8hsi2eYO6cA	Q6ZRV2	1538121	14006228
1538121	complex:0dil0E+5mKtPIyjQ8hsi2eYO6cA	P23508	1538121	16817590
1538121	complex:0dil0E+5mKtPIyjQ8hsi2eYO6cA	Q1W6H9	1538121	30767726
1538203	Q92974-3	P62070-2	2075788	4770079
1538290	P05062	Q81XH6	1233868	42100060
1538332	Q8N442	O15205	883877	5083094
1538511	O15205	Q9P0U3-2	5083094	5397065
1538533	Q53EL6	Q81JF3	2731101	40019275
1538545	Q13177	Q9BS26	1248292	4243224
1538584	P12235	O15205	4585118	5083094
1539013	Q9UGM3-7	Q7L5N1	997260	2309550
1539356	Q15306-2	P11387	418524	2681025
1539432	Q9HD15	P16220-3	1518862	2768047
1539506	Q9Y371-2	O15205	2278161	5083094
1539596	P29466-5	O95760-3	1923050	2333465
1539710	P60709	Q81KK8	2255804	31916593
1539742	P43487	O15205	3452597	5083094
1539795	Q14155	complex:1KEfZIoqVqZvtyf1Va0fYbdfeo8	202100	1539795
1539795	Q9Y2X7	complex:1KEfZIoqVqZvtyf1Va0fYbdfeo8	964752	1539795
1539795	Q13177	complex:1KEfZIoqVqZvtyf1Va0fYbdfeo8	1248292	1539795
1539795	complex:1KEfZIoqVqZvtyf1Va0fYbdfeo8	Q15052	1539795	2322933
1539795	complex:1KEfZIoqVqZvtyf1Va0fYbdfeo8	Q9NVF7	1539795	2475822
1539795	complex:1KEfZIoqVqZvtyf1Va0fYbdfeo8	P60953	1539795	2556870
1539795	complex:1KEfZIoqVqZvtyf1Va0fYbdfeo8	Q13153	1539795	4004555
1539795	complex:1KEfZIoqVqZvtyf1Va0fYbdfeo8	O43639	1539795	4765909
1539820	F5GXU7	P35568	858777	3143545
1539976	Q06323	O15205	2803395	5083094
1539995	B7Z3D6	P60900	857930	1821380
1540022	Q13608	O15205	4796811	5083094
1540077	P60709	rogid:sVzlai1XKubGvC0AEi70wggRZbM9606	2255804	49878990
1540080	Q9H836	O15205	2067078	5083094
1540094	P01834	Q81NH4	3114885	53476723
1540192	Q05086	O15205	4656121	5083094
1540307	P09493-10	O15205	3926876	5083094
1540392	O95347	O15205	2670129	5083094
1540652	O75558	O15205	2853488	5083094
1540979	I3L3A8	O15205	2449309	5083094
1541120	Q7Z4Q2	O15205	1404222	5083094
1541501	P01857	Q81KD6	5333995	27411249
1541602	Q15306	P19838	418524	2681838
1541615	P13569	P49722	2450911	3227353
1541731	P38432	O15205	2198040	5083094
1541742	Q8WXA3-2	O15205	3640546	5083094
1541814	Q9UBB6	O15205	3499195	5083094
1541820	P53602	P43490	576668	1724893
1541844	P30279	complex:2D/HxzzNinBnZQjM18eHytDD6rM	767271	1541844
1541844	K7PML8	complex:2D/HxzzNinBnZQjM18eHytDD6rM	966425	1541844
1541844	Q9UGM3	complex:2D/HxzzNinBnZQjM18eHytDD6rM	997260	1541844
1541844	P04746	complex:2D/HxzzNinBnZQjM18eHytDD6rM	1182812	1541844
1541844	complex:2D/HxzzNinBnZQjM18eHytDD6rM	Q9C0J8	1541844	1981884
1541844	complex:2D/HxzzNinBnZQjM18eHytDD6rM	A4D1G0	1541844	2403972
1541844	complex:2D/HxzzNinBnZQjM18eHytDD6rM	K7PPU3	1541844	2922913
1541844	complex:2D/HxzzNinBnZQjM18eHytDD6rM	P55273	1541844	3175944
1541844	complex:2D/HxzzNinBnZQjM18eHytDD6rM	P42773	1541844	3362875
1541844	complex:2D/HxzzNinBnZQjM18eHytDD6rM	P01833	1541844	3708051
1541844	complex:2D/HxzzNinBnZQjM18eHytDD6rM	P30281	1541844	4984842
1541844	complex:2D/HxzzNinBnZQjM18eHytDD6rM	Q8IVW4	1541844	49313097
1541887	NP_002829	rogid:vuQMUqXsV4OzwQlPWMuvhSy5xLg9606	3093536	21535866
1541911	Q13617	P60709	1881339	2255804
1542004	Q8N140	O15205	3957681	5083094
1542109	Q9H094	O15205	55656	5083094
1542124	P12814-2	Q05682-3	2123403	8972633
1542344	NP_109631	P13569	1427025	2450911
1542378	B4DF66	Q9NZM1-4	481976	4996046
1542399	O15205	Q96T51-2	5083094	5394388
1542510	Q9Y6N5	O15205	1238989	5083094
1542525	NP_002829	P39687	3093536	4453536
1542560	O75563	P12931	107873	863768
1542803	Q9NZM1-4	P39054-2	4996046	5312290
1542913	Q5T9A4	O15205	403028	5083094
1542983	NP_066289	O94817	2068280	4461253
1543162	P60709	P24941	2255804	5081339
1543257	Q08209-2	Q92973-2	2803406	3168228
1543322	P13569	XP_005254644	2450911	8972839
1543378	P01857	Q81TS3	5333995	36844601
1543444	Q02790	O15205	3147827	5083094
1543664	P13569	Q12929	2450911	4384063
1543672	P05067-7	Q6UX06	2186087	4954437
1543750	Q9Y6B7	O15205	4915267	5083094
1543798	P13569	O89023	2450911	5097264
