interaction_id	a_alias	b_alias	a_id	b_id
1592252	complex:NaMHMizmN57Laje9AM8qjbW00l0	P41182	1592252	2559145
1592396	Q96IJ6	O15205	1120732	5083094
1592572	Q8IXI2-5	O15205	2016710	5083094
1592799	O60488-2	O15205	634957	5083094
1592986	O15205	Q9H061	5083094	43000602
1593126	P35228	P08238	4140270	4732923
1593128	NP_066289	O15417	2068280	5408601
1593270	P25025	Q81KI9	4138380	46012599
1593415	O95396	O15205	5029259	5083094
1593482	Q96HW7	O15205	4360035	5083094
1593750	P29597	NP_002829	2218557	3093536
1594054	Q6MZF9	O15205	1848068	5083094
1594171	O14818	P35228	2489355	4140270
1594265	Q7L8L6	O15205	2331348	5083094
1594267	P35228	Q7Z6Z7	4140270	4230503
1594650	P11413	P21980-2	3779969	3985867
1594663	P35228	P0C2W1	4140270	5317292
1595377	Q59GL1	O15205	390142	5083094
1595423	Q9UNY4	O15205	3817412	5083094
1595431	NM_003715	O15205	3754565	5083094
1595453	Q13263	complex:GUU7vzcWD3RpAtSdfH/mhq0f0gI	163267	1595453
1595453	A4D0V4	complex:GUU7vzcWD3RpAtSdfH/mhq0f0gI	742259	1595453
1595453	complex:GUU7vzcWD3RpAtSdfH/mhq0f0gI	P60709	1595453	2255804
1595453	complex:GUU7vzcWD3RpAtSdfH/mhq0f0gI	P08865	1595453	2592694
1595453	complex:GUU7vzcWD3RpAtSdfH/mhq0f0gI	P02768	1595453	2726528
1595453	complex:GUU7vzcWD3RpAtSdfH/mhq0f0gI	O43707	1595453	2778378
1595453	complex:GUU7vzcWD3RpAtSdfH/mhq0f0gI	P35527	1595453	2991142
1595453	complex:GUU7vzcWD3RpAtSdfH/mhq0f0gI	P11021	1595453	3333598
1595453	complex:GUU7vzcWD3RpAtSdfH/mhq0f0gI	P21980-2	1595453	3985867
1595453	complex:GUU7vzcWD3RpAtSdfH/mhq0f0gI	P04264	1595453	4182659
1595453	complex:GUU7vzcWD3RpAtSdfH/mhq0f0gI	Q15436	1595453	4304148
1595453	complex:GUU7vzcWD3RpAtSdfH/mhq0f0gI	O95996	1595453	4468330
1595453	complex:GUU7vzcWD3RpAtSdfH/mhq0f0gI	B1AHB0	1595453	4705726
1595453	complex:GUU7vzcWD3RpAtSdfH/mhq0f0gI	P35222	1595453	4717503
1595453	complex:GUU7vzcWD3RpAtSdfH/mhq0f0gI	rogid:JGTEYhRXnvAKoj6/VpqnLZ+or909606	1595453	9982608
1595453	complex:GUU7vzcWD3RpAtSdfH/mhq0f0gI	rogid:tiVQthFhQlTn+AZJIg9YDIJaVk89606	1595453	50474350
1595619	O14745	P21980-2	172914	3985867
1595639	Q00653-4	O15205	1225374	5083094
1595972	Q68CZ6	O15205	2080852	5083094
1596241	Q969W8-2	O15205	150362	5083094
1596256	P25025	Q81YE5	4138380	44293555
1596776	P00390-5	P43490	815051	1724893
1596821	NP_001138471	P50281	487554	4802061
1596865	P33121	Q9H8V3-4	841497	27964212
1596904	D0PNI1	P21980-2	746078	3985867
1597002	P01130-5	P13667	912086	3004716
1597268	XP_005246873	P42336	1004542	5032355
1597395	XP_005251029	O15205	2846341	5083094
1597465	P31948	P35228	110906	4140270
1597584	B2R491	P35228	412253	4140270
1597950	P07711	complex:FepfmQDwJKmq9nXo9NFUZs2Ikh0	512231	1597950
1597950	complex:FepfmQDwJKmq9nXo9NFUZs2Ikh0	Q14CN4	1597950	2172183
1597950	complex:FepfmQDwJKmq9nXo9NFUZs2Ikh0	P02768	1597950	2726528
1597950	complex:FepfmQDwJKmq9nXo9NFUZs2Ikh0	P05546	1597950	2871526
1597950	complex:FepfmQDwJKmq9nXo9NFUZs2Ikh0	Q92900-2	1597950	3427613
1597950	complex:FepfmQDwJKmq9nXo9NFUZs2Ikh0	E9KL36	1597950	4608361
1597950	complex:FepfmQDwJKmq9nXo9NFUZs2Ikh0	P02647	1597950	5011796
1597950	complex:FepfmQDwJKmq9nXo9NFUZs2Ikh0	P01857	1597950	5333995
1597950	complex:FepfmQDwJKmq9nXo9NFUZs2Ikh0	P21817-2	1597950	5395245
1597950	complex:FepfmQDwJKmq9nXo9NFUZs2Ikh0	Q7Z333	1597950	9442794
1597950	complex:FepfmQDwJKmq9nXo9NFUZs2Ikh0	NP_997639	1597950	14006253
1597950	complex:FepfmQDwJKmq9nXo9NFUZs2Ikh0	NM_001063	1597950	14008088
1597950	complex:FepfmQDwJKmq9nXo9NFUZs2Ikh0	rogid:x6cpThd263Mg5MI1OElxwfuSmiY9606	1597950	52189139
1598244	O15205	XP_005257754	5083094	41997106
1598321	P51570	O15205	4261145	5083094
1598536	Q9BXW6-4	P41182	2351515	2559145
1598607	P35228	P54652	4140270	4296376
1598619	P60228	O15205	3970918	5083094
1598739	Q08211	O15205	1165658	5083094
1598804	O15205	P84077	5083094	5240249
1598810	Q567U6	O15205	5000193	5083094
1598884	Q96DV4	O15205	4325489	5083094
1598974	Q9BZG8	O15205	1658005	5083094
1599248	P35228	P25789	4140270	4297789
1599267	P62937	O15205	1609299	5083094
1599335	O15205	Q08ER8	5083094	42282062
1599583	Q9H2H8	O15205	2547628	5083094
1599791	P62277	O15205	2081264	5083094
1599973	Q9NTJ3	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	5979	1599973
1599973	Q9Y265	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	29439	1599973
1599973	P56134	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	74878	1599973
1599973	Q9ULX6	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	86930	1599973
1599973	O00629	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	105631	1599973
1599973	Q15029	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	107288	1599973
1599973	P42166	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	126772	1599973
1599973	P50990	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	149354	1599973
1599973	Q13263	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	163267	1599973
1599973	Q9BQA1	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	222539	1599973
1599973	Q9UQ13	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	226286	1599973
1599973	P63208	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	232848	1599973
1599973	P13489	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	321521	1599973
1599973	L7RRS6	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	321631	1599973
1599973	O94813	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	340330	1599973
1599973	P50897	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	361283	1599973
1599973	P51571	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	393561	1599973
1599973	P49368	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	401222	1599973
1599973	O75643	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	410724	1599973
1599973	P35250	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	424000	1599973
1599973	P27348	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	448835	1599973
1599973	Q9NZI8	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	468773	1599973
1599973	P49591	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	494867	1599973
1599973	P12956	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	504941	1599973
1599973	Q9NRA8	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	510738	1599973
1599973	P40616	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	558453	1599973
1599973	P55084	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	567051	1599973
1599973	Q86VI3	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	622187	1599973
1599973	P55060	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	625038	1599973
1599973	Q15233	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	649743	1599973
1599973	Q14697	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	670149	1599973
1599973	P68366	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	712420	1599973
1599973	O75190	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	734981	1599973
1599973	P28074	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	749684	1599973
1599973	P04844	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	762139	1599973
1599973	P43246	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	813561	1599973
1599973	P06493	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	857930	1599973
1599973	P22087	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	872778	1599973
1599973	Q14974	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	875557	1599973
1599973	P25788	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	936905	1599973
1599973	O95373	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	1026556	1599973
1599973	P35998	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	1062659	1599973
1599973	P18085	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	1090505	1599973
1599973	Q9Y230	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	1103259	1599973
1599973	P28066	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	1218184	1599973
1599973	Q9Y4A5	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	1223735	1599973
1599973	P26641	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	1235047	1599973
1599973	P28340	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	1236268	1599973
1599973	Q9Y2X9	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	1238656	1599973
1599973	Q9Y6N5	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	1238989	1599973
1599973	P51970	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	1295780	1599973
1599973	Q13151	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	1298701	1599973
1599973	B3KNF6	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	1325797	1599973
1599973	O60884	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	1326196	1599973
1599973	O43242	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	1346269	1599973
1599973	P01106	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	1368998	1599973
1599973	P17980	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	1379409	1599973
1599973	Q9Y5Q9	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	1382509	1599973
1599973	Q8WVB6	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	1401697	1599973
1599973	P25787	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	1431607	1599973
1599973	Q9BXW9	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	1434959	1599973
1599973	P51553	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	1439241	1599973
1599973	P17987	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	1482562	1599973
1599973	Q8WUA4	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	1502902	1599973
1599973	Q7Z2T5	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	1535865	1599973
1599973	Q9H7Z7	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	1548195	1599973
1599973	P20618	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	1549507	1599973
1599973	P52292	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	1551221	1599973
1599973	Q15386	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	1554290	1599973
1599973	O75489	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	1580631	1599973
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	P78347	1599973	1605620
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	P28070	1599973	1612585
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	O60568	1599973	1631455
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	P60842	1599973	1655367
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	Q14839	1599973	1684020
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	P50991	1599973	1775657
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	B0I1T6	1599973	1810439
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	Q9BRX2	1599973	1817194
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	P40937	1599973	1845044
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	P53350	1599973	1859715
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	Q8IWV8	1599973	1891420
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	Q13347	1599973	1925572
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	Q92598	1599973	1945941
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	P53597	1599973	1951585
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	P55036	1599973	1951806
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	O96019	1599973	1960370
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	Q8N163	1599973	2073222
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	Q92974	1599973	2075788
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	P49720	1599973	2168400
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	O94829	1599973	2192728
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	O95163	1599973	2238434
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	P33993	1599973	2272676
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	Q9UNQ2	1599973	2300358
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	P61244	1599973	2334209
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	O00743	1599973	2366469
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	O14654	1599973	2399757
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	P62136	1599973	2413104
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	O43837	1599973	2413821
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	P04181	1599973	2481001
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	O14818	1599973	2489355
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	P13804	1599973	2492145
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	Q8WUM0	1599973	2506201
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	Q96P70	1599973	2606282
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	P50213	1599973	2620307
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	P36542	1599973	2659519
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	Q9Y6M1	1599973	2660820
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	Q92769	1599973	2662282
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	O95347	1599973	2670129
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	P11387	1599973	2681025
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	P49792	1599973	2681082
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	Q9BPZ7	1599973	2718118
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	P19447	1599973	2751205
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	P40227	1599973	2794789
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	Q6P3X3	1599973	2950628
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	O15269	1599973	2978803
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	Q9Y2R4	1599973	2990207
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	O94906	1599973	2994569
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	Q9Y6K0	1599973	2995311
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	P53007	1599973	3011299
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	P62258	1599973	3077030
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	A3RJH1	1599973	3153397
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	Q07021	1599973	3202784
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	Q8TD19	1599973	3209096
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	Q14204	1599973	3213877
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	P54886	1599973	3233540
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	O75746	1599973	3237029
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	O75027	1599973	3268181
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	Q969H0	1599973	3272118
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	O00567	1599973	3293290
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	Q13724	1599973	3353711
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	Q8TF76	1599973	3361332
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	Q9UKN8	1599973	3365306
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	P62191	1599973	3369267
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	Q07864	1599973	3415493
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	P02545	1599973	3429103
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	Q9NQX4	1599973	3485184
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	Q9Y678	1599973	3485207
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	Q13501	1599973	3502869
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	P52597	1599973	3508719
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	P19338	1599973	3509741
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	P78346	1599973	3590131
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	Q8TEX9	1599973	3610521
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	P51617	1599973	3635743
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	O14734	1599973	3662128
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	Q9UHI6	1599973	3663386
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	P62333	1599973	3686531
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	Q9NRZ9	1599973	3702562
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	P16615	1599973	3724778
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	P56192	1599973	3737772
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	P36776	1599973	3769958
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	P49790	1599973	3904620
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	O43143	1599973	3906305
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	Q13547	1599973	3908752
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	P31946	1599973	3909139
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	P04843	1599973	3942932
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	P58317	1599973	3947996
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	P60228	1599973	3970918
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	O43592	1599973	3972190
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	Q9BQG0	1599973	4007328
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	Q96T76	1599973	4101989
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	P10809	1599973	4121257
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	Q16718	1599973	4135693
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	P82650	1599973	4136524
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	P25786	1599973	4162059
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	Q7Z6Z7	1599973	4230503
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	Q02978	1599973	4240225
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	P25789	1599973	4297789
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	E5KNY5	1599973	4301437
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	Q15678	1599973	4302703
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	P11274	1599973	4305807
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	P48643	1599973	4320654
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	A4D0W4	1599973	4381627
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	P82930	1599973	4428891
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	Q92922	1599973	4434473
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	P05023	1599973	4456626
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	Q9UBF2	1599973	4516170
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	Q9BSJ2	1599973	4528251
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	P04792	1599973	4580935
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	O43823	1599973	4593362
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	Q99880	1599973	4601257
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	Q92947	1599973	4634147
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	P00966	1599973	4653287
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	A1L0T0	1599973	4674761
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	P11388	1599973	4684870
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	O14980	1599973	4692488
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	P78527	1599973	4713146
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	Q53G26	1599973	4727611
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	Q13200	1599973	4762389
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	Q9HAV4	1599973	4764076
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	Q15365	1599973	4813983
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	P40938	1599973	4824072
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	O00571	1599973	4836805
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	Q9Y241	1599973	4849835
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	O60942	1599973	4865909
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	O60264	1599973	4882386
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	E5KRK5	1599973	4953160
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	P23258	1599973	4975704
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	Q8IZH2	1599973	4975719
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	P30876	1599973	5023834
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	P78371	1599973	5026447
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	P13674	1599973	5059087
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	P52701	1599973	5066750
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	Q9UJS0	1599973	5087665
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	P61978	1599973	5118416
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	O00622	1599973	5201276
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	O60762	1599973	5219854
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	P13010	1599973	5231284
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	A8K2M0	1599973	5266921
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	O75306	1599973	5277093
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	Q9DH70	1599973	5343788
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	Q14997	1599973	5369156
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	O15042	1599973	5399530
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	Q12789	1599973	5406611
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	P20585	1599973	5821181
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	P24928	1599973	5821236
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	B2RTY4	1599973	9441855
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	Q8N3Y1	1599973	9442632
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	P30837	1599973	14005468
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	Q92616	1599973	14006330
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	Q13576	1599973	14006769
1599973	complex:aR6ZQK5ad1f/QGCXJgdWosWAYFQ	Q96L91	1599973	16819156
1600033	P32455	P55786	3714020	5368339
1600117	O00232-2	O15205	561721	5083094
1600143	P29466-4	A8ASI8	1923050	2668400
1600182	P35228	P78371	4140270	5026447
1600360	Q9NVP1	O15205	3897301	5083094
1600554	P51665	O15205	2229312	5083094
1600569	P35568	Q8N3Y1	3143545	9442632
1600583	O15205	Q9GZQ5	5083094	16823354
1600863	Q99615	P35228	1815096	4140270
1601117	Q99707	O15205	4687627	5083094
1601243	P35568	NP_848825	3143545	29680141
1601339	P18124	P35228	3051557	4140270
1601818	P34931	NP_005004	2768838	10013563
1601839	Q9BZF1-3	O15205	2793958	5083094
1601869	P55036	P35228	1951806	4140270
1602047	NP_037118	O43315	29334189	49921785
1602127	XP_005246873	Q92541	1004542	9214251
1602333	Q8IWF2	O15205	3960521	5083094
1602527	Q9Y5T5-5	O15205	3504368	5083094
1602857	Q9ULX9	rogid:xK8S7Aud71l+AJmVRuKMO6dTYDg9606	2082462	52296022
1602921	complex:S2eOP2/OQ/QDaZZj+z5f0NUt6iI	P41182	1602921	2559145
