interaction_id	a_alias	b_alias	a_id	b_id
1733035	complex:nr30Xwy3n3L4eD3pCs+p70ThKm8	P25705	1733035	4120233
1733035	complex:nr30Xwy3n3L4eD3pCs+p70ThKm8	P01040	1733035	4126476
1733035	complex:nr30Xwy3n3L4eD3pCs+p70ThKm8	Q92522	1733035	4131948
1733035	complex:nr30Xwy3n3L4eD3pCs+p70ThKm8	P54652	1733035	4296376
1733035	complex:nr30Xwy3n3L4eD3pCs+p70ThKm8	Q09666	1733035	4304853
1733035	complex:nr30Xwy3n3L4eD3pCs+p70ThKm8	Q9H0D6	1733035	4367751
1733035	complex:nr30Xwy3n3L4eD3pCs+p70ThKm8	Q9BYJ9	1733035	4457911
1733035	complex:nr30Xwy3n3L4eD3pCs+p70ThKm8	P04792	1733035	4580935
1733035	complex:nr30Xwy3n3L4eD3pCs+p70ThKm8	P49756	1733035	4584320
1733035	complex:nr30Xwy3n3L4eD3pCs+p70ThKm8	Q6UWL2	1733035	4598299
1733035	complex:nr30Xwy3n3L4eD3pCs+p70ThKm8	P27824	1733035	4616280
1733035	complex:nr30Xwy3n3L4eD3pCs+p70ThKm8	P12830	1733035	4698162
1733035	complex:nr30Xwy3n3L4eD3pCs+p70ThKm8	P35222	1733035	4717503
1733035	complex:nr30Xwy3n3L4eD3pCs+p70ThKm8	P23634	1733035	4824057
1733035	complex:nr30Xwy3n3L4eD3pCs+p70ThKm8	P08581	1733035	4861001
1733035	complex:nr30Xwy3n3L4eD3pCs+p70ThKm8	P38646	1733035	4871405
1733035	complex:nr30Xwy3n3L4eD3pCs+p70ThKm8	P16144	1733035	4919225
1733035	complex:nr30Xwy3n3L4eD3pCs+p70ThKm8	Q8IUR7	1733035	5290999
1733035	complex:nr30Xwy3n3L4eD3pCs+p70ThKm8	P26232	1733035	5304662
1733035	complex:nr30Xwy3n3L4eD3pCs+p70ThKm8	P04114	1733035	14005522
1733035	complex:nr30Xwy3n3L4eD3pCs+p70ThKm8	Q75V66	1733035	29742435
1733035	complex:nr30Xwy3n3L4eD3pCs+p70ThKm8	Q5JNZ5	1733035	34338195
1733035	complex:nr30Xwy3n3L4eD3pCs+p70ThKm8	Q96JX3	1733035	38586407
1733269	Q15796-2	P37231-3	1160340	2201336
1733435	O14921	B3KX51	349491	3047661
1733514	O14745	complex:oPOTfD+hnuiRia6/Cf6usvdbxiM	172914	1733514
1733514	Q14444	complex:oPOTfD+hnuiRia6/Cf6usvdbxiM	433788	1733514
1733514	Q14257	complex:oPOTfD+hnuiRia6/Cf6usvdbxiM	924395	1733514
1733514	Q9Y6N5	complex:oPOTfD+hnuiRia6/Cf6usvdbxiM	1238989	1733514
1733514	Q15599	complex:oPOTfD+hnuiRia6/Cf6usvdbxiM	1281863	1733514
1733514	O60884	complex:oPOTfD+hnuiRia6/Cf6usvdbxiM	1326196	1733514
1733514	P53618	complex:oPOTfD+hnuiRia6/Cf6usvdbxiM	1695600	1733514
1733514	complex:oPOTfD+hnuiRia6/Cf6usvdbxiM	P50402	1733514	2266085
1733514	complex:oPOTfD+hnuiRia6/Cf6usvdbxiM	P13569	1733514	2450911
1733514	complex:oPOTfD+hnuiRia6/Cf6usvdbxiM	P34931	1733514	2768838
1733514	complex:oPOTfD+hnuiRia6/Cf6usvdbxiM	Q9UBA6	1733514	2847846
1733514	complex:oPOTfD+hnuiRia6/Cf6usvdbxiM	A8K5I0	1733514	3202052
1733514	complex:oPOTfD+hnuiRia6/Cf6usvdbxiM	Q15369	1733514	3207314
1733514	complex:oPOTfD+hnuiRia6/Cf6usvdbxiM	P11021	1733514	3333598
1733514	complex:oPOTfD+hnuiRia6/Cf6usvdbxiM	P02545	1733514	3429103
1733514	complex:oPOTfD+hnuiRia6/Cf6usvdbxiM	O75340	1733514	3673123
1733514	complex:oPOTfD+hnuiRia6/Cf6usvdbxiM	Q8WWM7	1733514	4154833
1733514	complex:oPOTfD+hnuiRia6/Cf6usvdbxiM	P54652	1733514	4296376
1733514	complex:oPOTfD+hnuiRia6/Cf6usvdbxiM	Q8WUY1	1733514	4506439
1733514	complex:oPOTfD+hnuiRia6/Cf6usvdbxiM	P06753	1733514	4528899
1733514	complex:oPOTfD+hnuiRia6/Cf6usvdbxiM	P22061	1733514	4686706
1733514	complex:oPOTfD+hnuiRia6/Cf6usvdbxiM	O14980	1733514	4692488
1733514	complex:oPOTfD+hnuiRia6/Cf6usvdbxiM	P78527	1733514	4713146
1733514	complex:oPOTfD+hnuiRia6/Cf6usvdbxiM	P08238	1733514	4732923
1733514	complex:oPOTfD+hnuiRia6/Cf6usvdbxiM	P38646	1733514	4871405
1733514	complex:oPOTfD+hnuiRia6/Cf6usvdbxiM	O95219	1733514	4958542
1733514	complex:oPOTfD+hnuiRia6/Cf6usvdbxiM	P48741	1733514	5331734
1733514	complex:oPOTfD+hnuiRia6/Cf6usvdbxiM	Q8WWI1	1733514	14006911
1733514	complex:oPOTfD+hnuiRia6/Cf6usvdbxiM	P14317	1733514	16820919
1733768	B3KX51	P49796-4	3047661	4842235
1733815	B3KNX7	A8K379	4004555	4083603
1733861	O14745	P29992	172914	4166168
1733971	A8K379	Q8WUY3	4083603	9214117
1734440	XP_005260178	A8K379	1612422	4083603
1734849	P22695	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	396	1734849
1734849	P17301	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	4021	1734849
1734849	P08195	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	12534	1734849
1734849	P30048	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	39267	1734849
1734849	P23526	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	78395	1734849
1734849	P31948	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	110906	1734849
1734849	P08729	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	122839	1734849
1734849	P63241	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	146918	1734849
1734849	P04075	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	151491	1734849
1734849	Q93084	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	206436	1734849
1734849	P29966	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	344095	1734849
1734849	P49368	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	401222	1734849
1734849	Q96AE4	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	426372	1734849
1734849	P49748	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	476308	1734849
1734849	P48047	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	540458	1734849
1734849	P55084	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	567051	1734849
1734849	P30040	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	578543	1734849
1734849	P12004	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	618017	1734849
1734849	P30405	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	639776	1734849
1734849	Q14697	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	670149	1734849
1734849	P05783	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	721123	1734849
1734849	D0PNI1	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	746078	1734849
1734849	P11166	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	747744	1734849
1734849	Q96HE7	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	780555	1734849
1734849	P09622	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	821643	1734849
1734849	P31930	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	822674	1734849
1734849	P60174	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	853464	1734849
1734849	P21796	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	856204	1734849
1734849	P15336	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	952160	1734849
1734849	P29692	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	958086	1734849
1734849	P04406	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	986959	1734849
1734849	Q9Y5J7	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	995466	1734849
1734849	A8K401	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	1066643	1734849
1734849	P51149	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	1070594	1734849
1734849	P18085	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	1090505	1734849
1734849	P07437	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	1180573	1734849
1734849	P31949	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	1220674	1734849
1734849	Q9Y6N5	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	1238989	1734849
1734849	P61604	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	1255394	1734849
1734849	Q01518	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	1313140	1734849
1734849	Q8NBS9	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	1320377	1734849
1734849	P34897	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	1377691	1734849
1734849	Q13838	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	1413041	1734849
1734849	P07737	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	1424408	1734849
1734849	P50454	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	1428760	1734849
1734849	P08134	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	1437711	1734849
1734849	P19367	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	1467798	1734849
1734849	P17987	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	1482562	1734849
1734849	P14618	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	1538112	1734849
1734849	P62879	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	1565762	1734849
1734849	P62937	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	1609299	1734849
1734849	E9KL44	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	1609364	1734849
1734849	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	Q9Y277	1734849	1753494
1734849	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	P50991	1734849	1775657
1734849	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	P49448	1734849	1842959
1734849	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	P62491	1734849	1900675
1734849	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	P00558	1734849	1907974
1734849	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	Q92598	1734849	1945941
1734849	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	P27797	1734849	1947840
1734849	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	P05556	1734849	1979966
1734849	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	P08670	1734849	2053332
1734849	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	P18669	1734849	2058139
1734849	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	P12814	1734849	2123403
1734849	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	Q99623	1734849	2168044
1734849	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	P23284	1734849	2173092
1734849	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	Q9P0L0	1734849	2178199
1734849	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	O60716	1734849	2215931
1734849	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	P31947	1734849	2223151
1734849	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	P17661	1734849	2281858
1734849	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	P31943	1734849	2284410
1734849	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	O00299	1734849	2294102
1734849	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	Q9HDC9	1734849	2437361
1734849	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	O94925	1734849	2454668
1734849	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	P04181	1734849	2481001
1734849	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	B1ANK7	1734849	2616885
1734849	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	P35613	1734849	2620388
1734849	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	P37802	1734849	2630779
1734849	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	P09211	1734849	2633152
1734849	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	P09758	1734849	2683898
1734849	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	B2R4P8	1734849	2837036
1734849	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	O43852	1734849	2874122
1734849	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	P60660	1734849	2878257
1734849	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	P51572	1734849	2980254
1734849	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	D1MGQ2	1734849	2991901
1734849	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	P14625	1734849	2993521
1734849	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	P13667	1734849	3004716
1734849	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	P61019	1734849	3131955
1734849	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	Q9H9B4	1734849	3144180
1734849	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	P30101	1734849	3145392
1734849	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	Q8NBJ5	1734849	3177684
1734849	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	O75746	1734849	3237029
1734849	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	P67936	1734849	3332667
1734849	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	P12429	1734849	3366883
1734849	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	P06576	1734849	3396733
1734849	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	Q9HAV7	1734849	3453805
1734849	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	P29034	1734849	3677937
1734849	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	K9JA46	1734849	3691852
1734849	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	P61106	1734849	3694221
1734849	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	P04083	1734849	3719914
1734849	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	P16615	1734849	3724778
1734849	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	P16070	1734849	3739030
1734849	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	P07237	1734849	3867063
1734849	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	P06733	1734849	3896458
1734849	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	P31946	1734849	3909139
1734849	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	D9YZV4	1734849	3926876
1734849	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	P04843	1734849	3942932
1734849	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	P45880	1734849	4020056
1734849	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	P49755	1734849	4042118
1734849	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	P10809	1734849	4121257
1734849	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	B4DJ51	1734849	4264365
1734849	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	P02786	1734849	4277186
1734849	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	P61981	1734849	4303895
1734849	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	Q09666	1734849	4304853
1734849	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	P48643	1734849	4320654
1734849	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	O60361	1734849	4359046
1734849	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	Q9NQC3	1734849	4364879
1734849	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	P07195	1734849	4389437
1734849	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	P02765	1734849	4409073
1734849	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	P40926	1734849	4413910
1734849	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	P13639	1734849	4418912
1734849	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	P39656	1734849	4427136
1734849	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	P05023	1734849	4456626
1734849	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	Q14247	1734849	4456964
1734849	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	P06753	1734849	4528899
1734849	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	P08758	1734849	4535951
1734849	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	P04792	1734849	4580935
1734849	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	G4XXL9	1734849	4587507
1734849	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	P27824	1734849	4616280
1734849	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	Q969H8	1734849	4662291
1734849	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	P08574	1734849	4684583
1734849	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	P23528	1734849	4689036
1734849	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	Q8WUD1	1734849	4704061
1734849	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	P35222	1734849	4717503
1734849	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	P60903	1734849	4718423
1734849	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	P08238	1734849	4732923
1734849	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	Q13200	1734849	4762389
1734849	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	Q16891	1734849	4783914
1734849	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	P80723	1734849	4792241
1734849	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	Q15365	1734849	4813983
1734849	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	O75390	1734849	4876078
1734849	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	P16144	1734849	4919225
1734849	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	Q16658	1734849	4997501
1734849	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	P78371	1734849	5026447
1734849	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	Q9UJS0	1734849	5087665
1734849	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	A8K3M3	1734849	5114861
1734849	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	Q9H3N1	1734849	5199852
1734849	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	P00338	1734849	5232329
1734849	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	P84077	1734849	5240249
1734849	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	P05787	1734849	5279905
1734849	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	P30044	1734849	16826709
1734849	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	Q16094	1734849	27681834
1734849	complex:ptKyhgRw84JX5kE6fAqkzdUBtfg	Q6W6M8	1734849	33032836
1735810	O15117	P29991	9378664	33277219
1735953	complex:zGnttqSG32hflY8Pz7QrCZXrM/s	P00533	1735953	2135848
1735953	complex:zGnttqSG32hflY8Pz7QrCZXrM/s	P07948	1735953	4083603
1736248	B0YJ88	A8K379	751872	4083603
1736516	Q99996	P29991	2444766	33277219
1736521	O95994	P20648	1680760	47296328
1736832	Q96HE7	A8K379	780555	4083603
1738006	P57052	A8K379	1493339	4083603
1738139	P37231-3	O15296	2201336	40896078
1738286	Q13164-3	Q16658	1628559	4997501
1738511	A8K379	Q9BSK1-2	4083603	33535319
1739408	E9KL37	complex:v+oCMpRb3wVJ/c2wd/UhJ6ZWmiU	518510	1739408
1739408	complex:v+oCMpRb3wVJ/c2wd/UhJ6ZWmiU	Q99996	1739408	2444766
1739408	complex:v+oCMpRb3wVJ/c2wd/UhJ6ZWmiU	Q9UBN7	1739408	2497115
1739408	complex:v+oCMpRb3wVJ/c2wd/UhJ6ZWmiU	P50749	1739408	3870230
1739408	complex:v+oCMpRb3wVJ/c2wd/UhJ6ZWmiU	Q13188	1739408	4056662
1739408	complex:v+oCMpRb3wVJ/c2wd/UhJ6ZWmiU	Q13043	1739408	5124712
1739408	complex:v+oCMpRb3wVJ/c2wd/UhJ6ZWmiU	Q9UPN4	1739408	14005585
1739408	complex:v+oCMpRb3wVJ/c2wd/UhJ6ZWmiU	Q9NR09	1739408	14005648
1739631	A8K379	Q9H251-9	4083603	9442630
1740660	O14921	P29992	349491	4166168
1740898	Q9H5I1	Q99996	2245318	2444766
1741293	Q92520	P20648	2202082	47296328
1741333	P14780	P10124	221385	1862523
1741342	P57076	A8K379	3871795	4083603
1741614	A8K379	Q14CB8-6	4083603	4479993
1741659	P20827	O15357	1297481	1917202
1741731	Q8WWC4	A8K379	2759869	4083603
1742747	A8K379	P28223	4083603	4774675
1742777	Q14141	Q16181	2052564	5397179
1742897	A6NN80	complex:YtA9dmHUvY0l/vp9bt/ZunUwvVU	4734	1742897
1742897	Q15907	complex:YtA9dmHUvY0l/vp9bt/ZunUwvVU	30820	1742897
1742897	P30048	complex:YtA9dmHUvY0l/vp9bt/ZunUwvVU	39267	1742897
1742897	Q96AY3	complex:YtA9dmHUvY0l/vp9bt/ZunUwvVU	53082	1742897
1742897	Q96DH6	complex:YtA9dmHUvY0l/vp9bt/ZunUwvVU	149932	1742897
1742897	P04075	complex:YtA9dmHUvY0l/vp9bt/ZunUwvVU	151491	1742897
1742897	Q08380	complex:YtA9dmHUvY0l/vp9bt/ZunUwvVU	292813	1742897
1742897	O60506	complex:YtA9dmHUvY0l/vp9bt/ZunUwvVU	390142	1742897
1742897	P43243	complex:YtA9dmHUvY0l/vp9bt/ZunUwvVU	481976	1742897
1742897	Q15084	complex:YtA9dmHUvY0l/vp9bt/ZunUwvVU	498582	1742897
1742897	P31327	complex:YtA9dmHUvY0l/vp9bt/ZunUwvVU	509132	1742897
1742897	P30040	complex:YtA9dmHUvY0l/vp9bt/ZunUwvVU	578543	1742897
1742897	P26447	complex:YtA9dmHUvY0l/vp9bt/ZunUwvVU	590396	1742897
1742897	Q13162	complex:YtA9dmHUvY0l/vp9bt/ZunUwvVU	620717	1742897
1742897	Q15233	complex:YtA9dmHUvY0l/vp9bt/ZunUwvVU	649743	1742897
1742897	P20042	complex:YtA9dmHUvY0l/vp9bt/ZunUwvVU	668683	1742897
1742897	Q14697	complex:YtA9dmHUvY0l/vp9bt/ZunUwvVU	670149	1742897
1742897	D0PNI1	complex:YtA9dmHUvY0l/vp9bt/ZunUwvVU	746078	1742897
1742897	P04844	complex:YtA9dmHUvY0l/vp9bt/ZunUwvVU	762139	1742897
1742897	Q96HE7	complex:YtA9dmHUvY0l/vp9bt/ZunUwvVU	780555	1742897
1742897	Q86V81	complex:YtA9dmHUvY0l/vp9bt/ZunUwvVU	1213150	1742897
1742897	Q8NBS9	complex:YtA9dmHUvY0l/vp9bt/ZunUwvVU	1320377	1742897
1742897	Q99536	complex:YtA9dmHUvY0l/vp9bt/ZunUwvVU	1358285	1742897
1742897	Q6NVY1	complex:YtA9dmHUvY0l/vp9bt/ZunUwvVU	1420912	1742897
1742897	P24534	complex:YtA9dmHUvY0l/vp9bt/ZunUwvVU	1508715	1742897
1742897	P14618	complex:YtA9dmHUvY0l/vp9bt/ZunUwvVU	1538112	1742897
1742897	Q9H7Z7	complex:YtA9dmHUvY0l/vp9bt/ZunUwvVU	1548195	1742897
1742897	P62937	complex:YtA9dmHUvY0l/vp9bt/ZunUwvVU	1609299	1742897
1742897	P28070	complex:YtA9dmHUvY0l/vp9bt/ZunUwvVU	1612585	1742897
1742897	P60842	complex:YtA9dmHUvY0l/vp9bt/ZunUwvVU	1655367	1742897
1742897	Q96DB5	complex:YtA9dmHUvY0l/vp9bt/ZunUwvVU	1690615	1742897
1742897	P09651	complex:YtA9dmHUvY0l/vp9bt/ZunUwvVU	1700717	1742897
1742897	complex:YtA9dmHUvY0l/vp9bt/ZunUwvVU	Q96QK1	1742897	1807201
1742897	complex:YtA9dmHUvY0l/vp9bt/ZunUwvVU	P07910	1742897	1898596
1742897	complex:YtA9dmHUvY0l/vp9bt/ZunUwvVU	P00558	1742897	1907974
1742897	complex:YtA9dmHUvY0l/vp9bt/ZunUwvVU	O14657	1742897	1920059
1742897	complex:YtA9dmHUvY0l/vp9bt/ZunUwvVU	P27797	1742897	1947840
1742897	complex:YtA9dmHUvY0l/vp9bt/ZunUwvVU	P46783	1742897	2133787
1742897	complex:YtA9dmHUvY0l/vp9bt/ZunUwvVU	P49720	1742897	2168400
1742897	complex:YtA9dmHUvY0l/vp9bt/ZunUwvVU	Q9UBV8	1742897	2257382
1742897	complex:YtA9dmHUvY0l/vp9bt/ZunUwvVU	P14314	1742897	2274760
1742897	complex:YtA9dmHUvY0l/vp9bt/ZunUwvVU	F4ZW62	1742897	2299279
1742897	complex:YtA9dmHUvY0l/vp9bt/ZunUwvVU	P05387	1742897	2353871
1742897	complex:YtA9dmHUvY0l/vp9bt/ZunUwvVU	P31942	1742897	2394559
1742897	complex:YtA9dmHUvY0l/vp9bt/ZunUwvVU	Q9NUJ1	1742897	2446552
1742897	complex:YtA9dmHUvY0l/vp9bt/ZunUwvVU	P07355	1742897	2522401
1742897	complex:YtA9dmHUvY0l/vp9bt/ZunUwvVU	P37802	1742897	2630779
1742897	complex:YtA9dmHUvY0l/vp9bt/ZunUwvVU	P12236	1742897	2665620
1742897	complex:YtA9dmHUvY0l/vp9bt/ZunUwvVU	P34931	1742897	2768838
1742897	complex:YtA9dmHUvY0l/vp9bt/ZunUwvVU	Q15366	1742897	2789960
1742897	complex:YtA9dmHUvY0l/vp9bt/ZunUwvVU	P16278	1742897	2814092
1742897	complex:YtA9dmHUvY0l/vp9bt/ZunUwvVU	Q32P28	1742897	2823309
1742897	complex:YtA9dmHUvY0l/vp9bt/ZunUwvVU	B2R4P8	1742897	2837036
1742897	complex:YtA9dmHUvY0l/vp9bt/ZunUwvVU	O95881	1742897	2875355
1742897	complex:YtA9dmHUvY0l/vp9bt/ZunUwvVU	Q14103	1742897	2929543
1742897	complex:YtA9dmHUvY0l/vp9bt/ZunUwvVU	B2R4R0	1742897	2973208
1742897	complex:YtA9dmHUvY0l/vp9bt/ZunUwvVU	P07339	1742897	2984156
1742897	complex:YtA9dmHUvY0l/vp9bt/ZunUwvVU	P14625	1742897	2993521
1742897	complex:YtA9dmHUvY0l/vp9bt/ZunUwvVU	P13667	1742897	3004716
1742897	complex:YtA9dmHUvY0l/vp9bt/ZunUwvVU	P62258	1742897	3077030
1742897	complex:YtA9dmHUvY0l/vp9bt/ZunUwvVU	P22626-2	1742897	3152384
1742897	complex:YtA9dmHUvY0l/vp9bt/ZunUwvVU	A8K5I0	1742897	3202052
1742897	complex:YtA9dmHUvY0l/vp9bt/ZunUwvVU	Q96DG6	1742897	3216542
1742897	complex:YtA9dmHUvY0l/vp9bt/ZunUwvVU	Q12931	1742897	3310209
1742897	complex:YtA9dmHUvY0l/vp9bt/ZunUwvVU	O14979	1742897	3411901
1742897	complex:YtA9dmHUvY0l/vp9bt/ZunUwvVU	P02545	1742897	3429103
1742897	complex:YtA9dmHUvY0l/vp9bt/ZunUwvVU	Q15717	1742897	3513233
1742897	complex:YtA9dmHUvY0l/vp9bt/ZunUwvVU	O14656	1742897	3524854
1742897	complex:YtA9dmHUvY0l/vp9bt/ZunUwvVU	Q02809	1742897	3640132
1742897	complex:YtA9dmHUvY0l/vp9bt/ZunUwvVU	Q99714	1742897	3654580
