Entry	Entry name
D9IDM8	D9IDM8_HUMAN
D9IDM9	D9IDM9_HUMAN
D9IDN1	D9IDN1_HUMAN
F6RVM3	F6RVM3_HUMAN
F6TER3	F6TER3_HUMAN
Q8NHL6	LIRB1_HUMAN
B4DT28	B4DT28_HUMAN
O43390	HNRPR_HUMAN
C9J6P1	C9J6P1_HUMAN
C9JAK5	C9JAK5_HUMAN
C9JPM4	C9JPM4_HUMAN
F8WDB3	F8WDB3_HUMAN
P18085	ARF4_HUMAN
U3KQF2	U3KQF2_HUMAN
A8K0M4	A8K0M4_HUMAN
P20827	EFNA1_HUMAN
A0A024R388	A0A024R388_HUMAN
H3BNW0	H3BNW0_HUMAN
Q9NXG2	THUM1_HUMAN
A0A088AWN3	A0A088AWN3_HUMAN
A0A0A0MSY4	A0A0A0MSY4_HUMAN
A0A0A0MT38	A0A0A0MT38_HUMAN
A0A0D9SF41	A0A0D9SF41_HUMAN
A0A0D9SFH5	A0A0D9SFH5_HUMAN
A0A1B0GVL8	A0A1B0GVL8_HUMAN
A6H8Z6	A6H8Z6_HUMAN
B7ZVX0	B7ZVX0_HUMAN
B9EG73	B9EG73_HUMAN
H0Y3S1	H0Y3S1_HUMAN
H0Y572	H0Y572_HUMAN
H7BZ79	H7BZ79_HUMAN
Q5JUD3	Q5JUD3_HUMAN
Q5JUD8	Q5JUD8_HUMAN
Q6ZSL5	Q6ZSL5_HUMAN
Q7Z6H4	Q7Z6H4_HUMAN
Q9BZ29	DOCK9_HUMAN
X6RGR3	X6RGR3_HUMAN
H0Y6P3	H0Y6P3_HUMAN
P41218	MNDA_HUMAN
Q05CU9	Q05CU9_HUMAN
Q5VUU6	Q5VUU6_HUMAN
H0YDX8	H0YDX8_HUMAN
Q14879	Q14879_HUMAN
Q14880	Q14880_HUMAN
Q14882	Q14882_HUMAN
Q9HC84	MUC5B_HUMAN
A6NGY7	A6NGY7_HUMAN
Q9H694	BICC1_HUMAN
A0A0A0MSX9	A0A0A0MSX9_HUMAN
J3KR24	J3KR24_HUMAN
P41252	SYIC_HUMAN
Q5TCC6	Q5TCC6_HUMAN
Q5TCC9	Q5TCC9_HUMAN
Q5TCD1	Q5TCD1_HUMAN
Q6P0M4	Q6P0M4_HUMAN
Q7L4K8	Q7L4K8_HUMAN
A0PJJ5	A0PJJ5_HUMAN
D6RDY6	D6RDY6_HUMAN
O76094	SRP72_HUMAN
Q0D2M6	Q0D2M6_HUMAN
Q86X80	Q86X80_HUMAN
R4GNC1	R4GNC1_HUMAN
V9HWK0	V9HWK0_HUMAN
A0A024RA96	A0A024RA96_HUMAN
P14555	PA2GA_HUMAN
Q8NI47	Q8NI47_HUMAN
F5H437	F5H437_HUMAN
P24385	CCND1_HUMAN
Q5MGB2	Q5MGB2_HUMAN
Q6FI00	Q6FI00_HUMAN
A2T2X6	A2T2X6_HUMAN
A2T2X7	A2T2X7_HUMAN
D6RIU5	D6RIU5_HUMAN
P00995	ISK1_HUMAN
D6RF92	D6RF92_HUMAN
P80162	CXCL6_HUMAN
B4DV78	B4DV78_HUMAN
C9J2B5	C9J2B5_HUMAN
H7C0B6	H7C0B6_HUMAN
P09327	VILI_HUMAN
A0A087X0B6	A0A087X0B6_HUMAN
O00716	E2F3_HUMAN
Q24JQ3	Q24JQ3_HUMAN
Q499G5	Q499G5_HUMAN
B4DZG7	B4DZG7_HUMAN
F8VP63	F8VP63_HUMAN
F8VP99	F8VP99_HUMAN
F8VYN9	F8VYN9_HUMAN
F8W1Z8	F8W1Z8_HUMAN
P40616	ARL1_HUMAN
A0A087X0G4	A0A087X0G4_HUMAN
A0A0B4J1R0	A0A0B4J1R0_HUMAN
H0YKQ4	H0YKQ4_HUMAN
H7C3R7	H7C3R7_HUMAN
I6L999	I6L999_HUMAN
J3QT06	J3QT06_HUMAN
Q14406	CSHL_HUMAN
A0A087WWN7	A0A087WWN7_HUMAN
D3DS96	D3DS96_HUMAN
H0YJ68	H0YJ68_HUMAN
H0YJ74	H0YJ74_HUMAN
H0YJP5	H0YJP5_HUMAN
Q05CW0	Q05CW0_HUMAN
Q32ND1	Q32ND1_HUMAN
Q9NRL2	BAZ1A_HUMAN
D6RCM8	D6RCM8_HUMAN
E5RIJ3	E5RIJ3_HUMAN
J3KQT8	J3KQT8_HUMAN
O95379	TFIP8_HUMAN
A0A087X227	A0A087X227_HUMAN
H3BP26	H3BP26_HUMAN
H3BPQ2	H3BPQ2_HUMAN
H3BQB5	H3BQB5_HUMAN
H3BQH2	H3BQH2_HUMAN
H3BR78	H3BR78_HUMAN
H3BSM4	H3BSM4_HUMAN
H3BUU9	H3BUU9_HUMAN
P55287	CAD11_HUMAN
Q96CZ9	Q96CZ9_HUMAN
E9PRB3	E9PRB3_HUMAN
J3KP30	J3KP30_HUMAN
Q5QJE6	TDIF2_HUMAN
A0A024RDE2	A0A024RDE2_HUMAN
A0A024RDE6	A0A024RDE6_HUMAN
A0A024RDJ0	A0A024RDJ0_HUMAN
B7Z351	B7Z351_HUMAN
D6R9C5	D6R9C5_HUMAN
P10451	OSTP_HUMAN
A0A0S2Z518	A0A0S2Z518_HUMAN
A0A0S2Z5M1	A0A0S2Z5M1_HUMAN
A6PVC9	A6PVC9_HUMAN
F8WB27	F8WB27_HUMAN
Q9UGP8	SEC63_HUMAN
Q92604	LGAT1_HUMAN
A0A087X1R4	A0A087X1R4_HUMAN
Q15007	FL2D_HUMAN
A0A0S2Z418	A0A0S2Z418_HUMAN
C0KWD1	C0KWD1_HUMAN
C0KWD2	C0KWD2_HUMAN
C9IYM5	C9IYM5_HUMAN
C9J8W4	C9J8W4_HUMAN
C9JWQ1	C9JWQ1_HUMAN
E9PBQ4	E9PBQ4_HUMAN
F1D8N6	F1D8N6_HUMAN
F1DAL2	F1DAL2_HUMAN
F8W6I3	F8W6I3_HUMAN
H7BZ00	H7BZ00_HUMAN
P43354	NR4A2_HUMAN
C9J0E4	C9J0E4_HUMAN
P01040	CYTA_HUMAN
A0A0C4DG47	A0A0C4DG47_HUMAN
C9JAG2	C9JAG2_HUMAN
P15036	ETS2_HUMAN
A0A0G2JLT7	A0A0G2JLT7_HUMAN
A0A0G2JLU2	A0A0G2JLU2_HUMAN
A0A0G2JM46	A0A0G2JM46_HUMAN
A0A0G2JMM1	A0A0G2JMM1_HUMAN
A0A0G2JMZ3	A0A0G2JMZ3_HUMAN
A0A0G2JN08	A0A0G2JN08_HUMAN
A0A0G2JN67	A0A0G2JN67_HUMAN
A0A0G2JNB3	A0A0G2JNB3_HUMAN
A0A0G2JNW3	A0A0G2JNW3_HUMAN
A0A0G2JPG2	A0A0G2JPG2_HUMAN
A0A0G2JPI7	A0A0G2JPI7_HUMAN
A0A0G2JPK5	A0A0G2JPK5_HUMAN
C9JWL8	C9JWL8_HUMAN
F8W6G6	F8W6G6_HUMAN
F8WD89	F8WD89_HUMAN
O75022	LIRB3_HUMAN
U5QB73	U5QB73_HUMAN
U5QB77	U5QB77_HUMAN
U5QB82	U5QB82_HUMAN
U5QBC5	U5QBC5_HUMAN
U5QBD0	U5QBD0_HUMAN
U5QBH1	U5QBH1_HUMAN
U5QBH7	U5QBH7_HUMAN
U5QBI2	U5QBI2_HUMAN
U5QEM4	U5QEM4_HUMAN
U5QEM8	U5QEM8_HUMAN
U5QEU5	U5QEU5_HUMAN
U5QEV1	U5QEV1_HUMAN
U5XH15	U5XH15_HUMAN
U5XHC3	U5XHC3_HUMAN
U5XHC8	U5XHC8_HUMAN
U5XHD3	U5XHD3_HUMAN
U5XI30	U5XI30_HUMAN
U5XI32	U5XI32_HUMAN
U5XJY1	U5XJY1_HUMAN
U5XJY5	U5XJY5_HUMAN
U5XJY8	U5XJY8_HUMAN
U5XKH1	U5XKH1_HUMAN
O00622	CYR61_HUMAN
Q6FI18	Q6FI18_HUMAN
Q9UID7	Q9UID7_HUMAN
E7EQJ3	E7EQJ3_HUMAN
E7ER71	E7ER71_HUMAN
E7ESL3	E7ESL3_HUMAN
H0YBZ2	H0YBZ2_HUMAN
H0YBZ8	H0YBZ8_HUMAN
P04233	HG2A_HUMAN
A1L199	A1L199_HUMAN
A8YXX4	A8YXX4_HUMAN
P15104	GLNA_HUMAN
B7Z645	B7Z645_HUMAN
F6UXX1	F6UXX1_HUMAN
O60506	HNRPQ_HUMAN
Q05CK9	Q05CK9_HUMAN
J3KRU3	J3KRU3_HUMAN
J3KSM8	J3KSM8_HUMAN
J3QR51	J3QR51_HUMAN
Q13636	RAB31_HUMAN
A0A087WUD9	A0A087WUD9_HUMAN
A0A0S2Z333	A0A0S2Z333_HUMAN
B5MCB9	B5MCB9_HUMAN
C9JZJ9	C9JZJ9_HUMAN
E9KL26	E9KL26_HUMAN
E9PGN7	E9PGN7_HUMAN
E9PK97	E9PK97_HUMAN
H0YCA1	H0YCA1_HUMAN
H9KV48	H9KV48_HUMAN
P05155	IC1_HUMAN
Q5UGI5	Q5UGI5_HUMAN
Q5UGI6	Q5UGI6_HUMAN
A0A024R9Z8	A0A024R9Z8_HUMAN
L0R578	L0R578_HUMAN
P35869	AHR_HUMAN
B1AMW7	B1AMW7_HUMAN
O00311	CDC7_HUMAN
Q6JSD6	Q6JSD6_HUMAN
A0A0S2Z3B6	A0A0S2Z3B6_HUMAN
A0A0S2Z3D8	A0A0S2Z3D8_HUMAN
A0A0S2Z3F1	A0A0S2Z3F1_HUMAN
P00966	ASSY_HUMAN
Q5T6L4	Q5T6L4_HUMAN
Q5T6L5	Q5T6L5_HUMAN
Q5T6L6	Q5T6L6_HUMAN
A0A075B788	A0A075B788_HUMAN
A0A0A0MT22	A0A0A0MT22_HUMAN
A0A0G2JNW2	A0A0G2JNW2_HUMAN
A0A0G2JPD1	A0A0G2JPD1_HUMAN
A0A140TA57	A0A140TA57_HUMAN
A0A140TA59	A0A140TA59_HUMAN
A0A140TA68	A0A140TA68_HUMAN
A0A140TA77	A0A140TA77_HUMAN
A0A140TA79	A0A140TA79_HUMAN
E9PKH0	E9PKH0_HUMAN
M3ZCP1	M3ZCP1_HUMAN
M9MMK8	M9MMK8_HUMAN
M9MMK9	M9MMK9_HUMAN
M9MML3	M9MML3_HUMAN
M9MML4	M9MML4_HUMAN
P08575	PTPRC_HUMAN
Q0VAE8	Q0VAE8_HUMAN
Q6LDN6	Q6LDN6_HUMAN
Q6PJK7	Q6PJK7_HUMAN
Q6Q1P2	Q6Q1P2_HUMAN
Q6QIM3	Q6QIM3_HUMAN
Q6QIN1	Q6QIN1_HUMAN
Q6QIN9	Q6QIN9_HUMAN
Q6QIQ5	Q6QIQ5_HUMAN
Q6QIR3	Q6QIR3_HUMAN
Q9H3X6	Q9H3X6_HUMAN
X6R433	X6R433_HUMAN
O75558	STX11_HUMAN
L8E8X0	L8E8X0_HUMAN
Q07325	CXCL9_HUMAN
B4DVD8	B4DVD8_HUMAN
G3V169	G3V169_HUMAN
H0YEC7	H0YEC7_HUMAN
P29466	CASP1_HUMAN
Q5FBZ0	Q5FBZ0_HUMAN
A0A0D9SEN7	A0A0D9SEN7_HUMAN
I3L0L0	I3L0L0_HUMAN
I3L354	I3L354_HUMAN
I3L4L9	I3L4L9_HUMAN
L8E7D8	L8E7D8_HUMAN
Q13950	RUNX2_HUMAN
Q32MY8	Q32MY8_HUMAN
U3RG86	U3RG86_HUMAN
C9JZQ4	C9JZQ4_HUMAN
E7EM70	E7EM70_HUMAN
E9PHK4	E9PHK4_HUMAN
G5E9C0	G5E9C0_HUMAN
Q2I9L9	Q2I9L9_HUMAN
Q2I9M0	Q2I9M0_HUMAN
Q2I9M1	Q2I9M1_HUMAN
Q2I9M2	Q2I9M2_HUMAN
Q2I9M3	Q2I9M3_HUMAN
Q6PJR6	Q6PJR6_HUMAN
Q9HB58	SP110_HUMAN
A0A0B4J254	A0A0B4J254_HUMAN
F8W0W6	F8W0W6_HUMAN
P62306	RUXF_HUMAN
E9PMT1	E9PMT1_HUMAN
H0YD34	H0YD34_HUMAN
P49662	CASP4_HUMAN
P12004	PCNA_HUMAN
Q6FHF5	Q6FHF5_HUMAN
Q6FI35	Q6FI35_HUMAN
Q7Z6A0	Q7Z6A0_HUMAN
Q7Z6A1	Q7Z6A1_HUMAN
Q7Z6A2	Q7Z6A2_HUMAN
Q7Z6A3	Q7Z6A3_HUMAN
E5RIX7	E5RIX7_HUMAN
Q13884	SNTB1_HUMAN
A0A024R8X9	A0A024R8X9_HUMAN
B1APM2	B1APM2_HUMAN
E9PS96	E9PS96_HUMAN
O15539	RGS5_HUMAN
A0A024QZP7	A0A024QZP7_HUMAN
A0A087WZZ9	A0A087WZZ9_HUMAN
E5RIU6	E5RIU6_HUMAN
P06493	CDK1_HUMAN
A0A024R269	A0A024R269_HUMAN
A0A0B4J2A4	A0A0B4J2A4_HUMAN
K7EJ68	K7EJ68_HUMAN
K7EJB1	K7EJB1_HUMAN
K7EME0	K7EME0_HUMAN
K7ER88	K7ER88_HUMAN
P42765	THIM_HUMAN
D6R8Z1	D6R8Z1_HUMAN
D6RA52	D6RA52_HUMAN
D6RG23	D6RG23_HUMAN
Q15669	RHOH_HUMAN
Q6ICP4	Q6ICP4_HUMAN
A0A024R168	A0A024R168_HUMAN
Q92570	NR4A3_HUMAN
A0A0S2Z4Y4	A0A0S2Z4Y4_HUMAN
A0A0S2Z5H3	A0A0S2Z5H3_HUMAN
H0YCL3	H0YCL3_HUMAN
H0YD52	H0YD52_HUMAN
H0YDU9	H0YDU9_HUMAN
L8EAP9	L8EAP9_HUMAN
Q14677	EPN4_HUMAN
H3BMS5	H3BMS5_HUMAN
H3BS75	H3BS75_HUMAN
I3L187	I3L187_HUMAN
Q6ZVD8	PHLP2_HUMAN
A0A0D9SET1	A0A0D9SET1_HUMAN
A0A0G2JM13	A0A0G2JM13_HUMAN
A0A0G2JMN8	A0A0G2JMN8_HUMAN
A0A0G2JQ42	A0A0G2JQ42_HUMAN
A0A0G2JR74	A0A0G2JR74_HUMAN
A0A0G2JRP6	A0A0G2JRP6_HUMAN
A5D903	A5D903_HUMAN
G3V1M9	G3V1M9_HUMAN
G3V1R1	G3V1R1_HUMAN
G5E9X6	G5E9X6_HUMAN
P04280	PRP1_HUMAN
Q86YA1	Q86YA1_HUMAN
Q9H0L4	CSTFT_HUMAN
D6REC3	D6REC3_HUMAN
O14494	PLPP1_HUMAN
P39900	MMP12_HUMAN
A8MXP8	A8MXP8_HUMAN
H0YL43	H0YL43_HUMAN
L8E7F0	L8E7F0_HUMAN
Q14257	RCN2_HUMAN
A0A024R042	A0A024R042_HUMAN
A0A089GIA6	A0A089GIA6_HUMAN
C9J3Q8	C9J3Q8_HUMAN
C9J877	C9J877_HUMAN
C9JNZ3	C9JNZ3_HUMAN
C9JQT8	C9JQT8_HUMAN
C9JUV8	C9JUV8_HUMAN
C9JVU4	C9JVU4_HUMAN
C9JZT5	C9JZT5_HUMAN
O00478	BT3A3_HUMAN
A0A0U1RQX7	A0A0U1RQX7_HUMAN
C9JSP6	C9JSP6_HUMAN
Q9UNH5	CC14A_HUMAN
F8W9G7	F8W9G7_HUMAN
F8WEW1	F8WEW1_HUMAN
O14929	HAT1_HUMAN
B5MC07	B5MC07_HUMAN
C9J3E2	C9J3E2_HUMAN
H7C3Z9	H7C3Z9_HUMAN
O95994	AGR2_HUMAN
Q4JM46	Q4JM46_HUMAN
Q4JM47	Q4JM47_HUMAN
P26038	MOES_HUMAN
Q6PJT4	Q6PJT4_HUMAN
V9GZ54	V9GZ54_HUMAN
V9HWC0	V9HWC0_HUMAN
A4FU01	MTMRB_HUMAN
P03973	SLPI_HUMAN
Q6LDI0	Q6LDI0_HUMAN
P25815	S100P_HUMAN
P29279	CTGF_HUMAN
Q5M8T4	Q5M8T4_HUMAN
Q6FHL8	Q6FHL8_HUMAN
A0A087WUG5	A0A087WUG5_HUMAN
A0A087WXB9	A0A087WXB9_HUMAN
A0A087WYU0	A0A087WYU0_HUMAN
A0A087X1V0	A0A087X1V0_HUMAN
A0A087X261	A0A087X261_HUMAN
A0A096LP17	A0A096LP17_HUMAN
A0A096LP28	A0A096LP28_HUMAN
B7ZVW6	B7ZVW6_HUMAN
F2Z2L7	F2Z2L7_HUMAN
F2Z2N6	F2Z2N6_HUMAN
F2Z309	F2Z309_HUMAN
P60896	DSS1_HUMAN
Q6IBB7	Q6IBB7_HUMAN
A6PVC0	A6PVC0_HUMAN
E7EPR2	E7EPR2_HUMAN
E9PFB8	E9PFB8_HUMAN
O00481	BT3A1_HUMAN
A0A024R945	A0A024R945_HUMAN
Q08116	RGS1_HUMAN
B7Z6U4	B7Z6U4_HUMAN
F5GX51	F5GX51_HUMAN
F5H029	F5H029_HUMAN
Q9Y4F9	FA65B_HUMAN
B0ZTD4	B0ZTD4_HUMAN
Q9Y261	FOXA2_HUMAN
A0A024RAM2	A0A024RAM2_HUMAN
P35754	GLRX1_HUMAN
H0Y7R2	H0Y7R2_HUMAN
P43005	EAA3_HUMAN
C9JHR8	C9JHR8_HUMAN
D3DUU0	D3DUU0_HUMAN
D3DUU2	D3DUU2_HUMAN
F5GZZ9	F5GZZ9_HUMAN
H0YFM0	H0YFM0_HUMAN
H0YGZ7	H0YGZ7_HUMAN
Q86VB7	C163A_HUMAN
A0A0G2JHI2	A0A0G2JHI2_HUMAN
A0A0G2JJ13	A0A0G2JJ13_HUMAN
A0A0G2JJA7	A0A0G2JJA7_HUMAN
A0A0G2JJQ0	A0A0G2JJQ0_HUMAN
A2ACR0	A2ACR0_HUMAN
A2ACR1	A2ACR1_HUMAN
P28065	PSB9_HUMAN
A4D0T1	A4D0T1_HUMAN
E7EW58	E7EW58_HUMAN
Q9H3W5	LRRN3_HUMAN
B7ZW00	B7ZW00_HUMAN
C9JNG9	C9JNG9_HUMAN
D9ZGF2	D9ZGF2_HUMAN
E7ENL6	E7ENL6_HUMAN
I3L392	I3L392_HUMAN
P12111	CO6A3_HUMAN
H3BMG2	H3BMG2_HUMAN
H3BNA3	H3BNA3_HUMAN
H3BPW2	H3BPW2_HUMAN
I3L4I6	I3L4I6_HUMAN
Q14586	ZN267_HUMAN
A0A024RBC1	A0A024RBC1_HUMAN
B5BU29	B5BU29_HUMAN
F8VW29	F8VW29_HUMAN
F8VZA4	F8VZA4_HUMAN
Q16828	DUS6_HUMAN
Q689E8	Q689E8_HUMAN
A0A024QZJ1	A0A024QZJ1_HUMAN
A0A024QZN5	A0A024QZN5_HUMAN
A6NH27	A6NH27_HUMAN
O95229	ZWINT_HUMAN
R4GMS7	R4GMS7_HUMAN
A0A0S2Z4R8	A0A0S2Z4R8_HUMAN
A0A0S2Z5A6	A0A0S2Z5A6_HUMAN
A0A140T9T7	A0A140T9T7_HUMAN
L8E792	L8E792_HUMAN
Q03518	TAP1_HUMAN
Q12847	Q12847_HUMAN
Q12848	Q12848_HUMAN
Q13013	Q13013_HUMAN
Q16148	Q16148_HUMAN
Q53WZ1	Q53WZ1_HUMAN
Q69DM1	Q69DM1_HUMAN
Q6QWC0	Q6QWC0_HUMAN
Q6QWC1	Q6QWC1_HUMAN
Q8TD77	Q8TD77_HUMAN
X5CKB3	X5CKB3_HUMAN
Q14566	MCM6_HUMAN
Q4ZG57	Q4ZG57_HUMAN
Q53T61	Q53T61_HUMAN
F5GY40	F5GY40_HUMAN
F5H0J3	F5H0J3_HUMAN
Q16795	NDUA9_HUMAN
A0A0C4DH86	A0A0C4DH86_HUMAN
A0A0S2Z3H0	A0A0S2Z3H0_HUMAN
A0A0S2Z3L2	A0A0S2Z3L2_HUMAN
A0A0S2Z425	A0A0S2Z425_HUMAN
B0FYL2	B0FYL2_HUMAN
B1PM99	B1PM99_HUMAN
F8W1Z7	F8W1Z7_HUMAN
H7C5W9	H7C5W9_HUMAN
J3QSY6	J3QSY6_HUMAN
P16615	AT2A2_HUMAN
A0A0G2JH46	A0A0G2JH46_HUMAN
A0A0G2JMH6	A0A0G2JMH6_HUMAN
A1A435	A1A435_HUMAN
A1A436	A1A436_HUMAN
B0UXD8	B0UXD8_HUMAN
P01903	DRA_HUMAN
Q30118	Q30118_HUMAN
Q30125	Q30125_HUMAN
D6RA82	D6RA82_HUMAN
D6RAZ8	D6RAZ8_HUMAN
D6RCA8	D6RCA8_HUMAN
D6RFG5	D6RFG5_HUMAN
D6RFJ9	D6RFJ9_HUMAN
P12429	ANXA3_HUMAN
A0A024RD68	A0A024RD68_HUMAN
A4D2M9	A4D2M9_HUMAN
C9JSG8	C9JSG8_HUMAN
F5H6P3	F5H6P3_HUMAN
H7C5L3	H7C5L3_HUMAN
O15503	INSI1_HUMAN
A4D0W4	A4D0W4_HUMAN
F8WAH1	F8WAH1_HUMAN
F8WE53	F8WE53_HUMAN
H7C0C6	H7C0C6_HUMAN
Q9UDR5	AASS_HUMAN
A0A0S2Z3X5	A0A0S2Z3X5_HUMAN
A0A0S2Z3Y0	A0A0S2Z3Y0_HUMAN
A0A0S2Z429	A0A0S2Z429_HUMAN
B1ANN8	B1ANN8_HUMAN
F6U3F6	F6U3F6_HUMAN
F6WCI9	F6WCI9_HUMAN
P50539	MXI1_HUMAN
Q5V9L6	Q5V9L6_HUMAN
Q15847	ADIRF_HUMAN
Q5TBU2	Q5TBU2_HUMAN
Q9Y3Y4	PYGO1_HUMAN
C9JW17	C9JW17_HUMAN
Q13287	NMI_HUMAN
Q8WTW2	Q8WTW2_HUMAN
A6PVY5	A6PVY5_HUMAN
F2Z2V7	F2Z2V7_HUMAN
P04003	C4BPA_HUMAN
F5GXS8	F5GXS8_HUMAN
F5GYM3	F5GYM3_HUMAN
F5GYT7	F5GYT7_HUMAN
F5H5U6	F5H5U6_HUMAN
F5H8C8	F5H8C8_HUMAN
H0YFB7	H0YFB7_HUMAN
H0YG47	H0YG47_HUMAN
H0YGD6	H0YGD6_HUMAN
Q96PU8	QKI_HUMAN
A0A024RCM6	A0A024RCM6_HUMAN
Q9GZK4	OR2H1_HUMAN
P48723	HSP13_HUMAN
P47972	NPTX2_HUMAN
I3L3R7	I3L3R7_HUMAN
O75113	N4BP1_HUMAN
A0A024RDA6	A0A024RDA6_HUMAN
Q16270	IBP7_HUMAN
F5H631	F5H631_HUMAN
Q92478	CLC2B_HUMAN
D6R970	D6R970_HUMAN
D6RC37	D6RC37_HUMAN
P53999	TCP4_HUMAN
Q6IBA2	Q6IBA2_HUMAN
A0A0D9SF71	A0A0D9SF71_HUMAN
A0A0D9SF74	A0A0D9SF74_HUMAN
A0A0D9SG93	A0A0D9SG93_HUMAN
A0A0D9SGG5	A0A0D9SGG5_HUMAN
A0A1B0GTH3	A0A1B0GTH3_HUMAN
A0A1B0GUM8	A0A1B0GUM8_HUMAN
A0A1B0GV02	A0A1B0GV02_HUMAN
A0A1B0GVV8	A0A1B0GVV8_HUMAN
A0A1B0GW50	A0A1B0GW50_HUMAN
A0A1B0GWA7	A0A1B0GWA7_HUMAN
A0A1B0GWI0	A0A1B0GWI0_HUMAN
A0JP08	A0JP08_HUMAN
C9JU62	C9JU62_HUMAN
C9JUQ1	C9JUQ1_HUMAN
E7ESP8	E7ESP8_HUMAN
E7EUW9	E7EUW9_HUMAN
E7EVG9	E7EVG9_HUMAN
H7C0G0	H7C0G0_HUMAN
O60315	ZEB2_HUMAN
U3KPV5	U3KPV5_HUMAN
U3KPX6	U3KPX6_HUMAN
U3KQ33	U3KQ33_HUMAN
U3KQ51	U3KQ51_HUMAN
A5YM63	A5YM63_HUMAN
E7EMV2	E7EMV2_HUMAN
E7ESP9	E7ESP9_HUMAN
P07197	NFM_HUMAN
C9JE88	C9JE88_HUMAN
D6R930	D6R930_HUMAN
D6RF88	D6RF88_HUMAN
H0YAM0	H0YAM0_HUMAN
P16870	CBPE_HUMAN
P51884	LUM_HUMAN
G3V3W4	G3V3W4_HUMAN
G3V4X5	G3V4X5_HUMAN
G3V5N4	G3V5N4_HUMAN
H0YJ03	H0YJ03_HUMAN
P25788	PSA3_HUMAN
Q6IB71	Q6IB71_HUMAN
P00558	PGK1_HUMAN
O15072	ATS3_HUMAN
Q96AY5	Q96AY5_HUMAN
A0A076J9C2	A0A076J9C2_HUMAN
A0A077B742	A0A077B742_HUMAN
A0A077YED4	A0A077YED4_HUMAN
A0A077YGR4	A0A077YGR4_HUMAN
A0A090A1W2	A0A090A1W2_HUMAN
A0A0A1TE54	A0A0A1TE54_HUMAN
A0A0A1TJL7	A0A0A1TJL7_HUMAN
A0A0A1TSH5	A0A0A1TSH5_HUMAN
A0A0A1TST9	A0A0A1TST9_HUMAN
A0A0A1TTQ1	A0A0A1TTQ1_HUMAN
A0A0A7C526	A0A0A7C526_HUMAN
A0A0A7C531	A0A0A7C531_HUMAN
A0A0A7C535	A0A0A7C535_HUMAN
A0A0A7C537	A0A0A7C537_HUMAN
A0A0A7C541	A0A0A7C541_HUMAN
A0A0A7C545	A0A0A7C545_HUMAN
A0A0A7C550	A0A0A7C550_HUMAN
A0A0A7C554	A0A0A7C554_HUMAN
A0A0A7C558	A0A0A7C558_HUMAN
A0A0A7C562	A0A0A7C562_HUMAN
A0A0A7C563	A0A0A7C563_HUMAN
A0A0A7C566	A0A0A7C566_HUMAN
A0A0A7C568	A0A0A7C568_HUMAN
A0A0A7C569	A0A0A7C569_HUMAN
A0A0A7C571	A0A0A7C571_HUMAN
A0A0A7C574	A0A0A7C574_HUMAN
A0A0A7C575	A0A0A7C575_HUMAN
A0A0A7C577	A0A0A7C577_HUMAN
A0A0A7C578	A0A0A7C578_HUMAN
A0A0A7C582	A0A0A7C582_HUMAN
A0A0A7C583	A0A0A7C583_HUMAN
A0A0A7C585	A0A0A7C585_HUMAN
A0A0A7C587	A0A0A7C587_HUMAN
A0A0A7C588	A0A0A7C588_HUMAN
A0A0A7C592	A0A0A7C592_HUMAN
A0A0A7C593	A0A0A7C593_HUMAN
A0A0A7C595	A0A0A7C595_HUMAN
A0A0A7C596	A0A0A7C596_HUMAN
A0A0A7C5A0	A0A0A7C5A0_HUMAN
A0A0A7C5A1	A0A0A7C5A1_HUMAN
A0A0A7C5A2	A0A0A7C5A2_HUMAN
A0A0A7C5A6	A0A0A7C5A6_HUMAN
A0A0A7C5A7	A0A0A7C5A7_HUMAN
A0A0A7C5A9	A0A0A7C5A9_HUMAN
A0A0A7C5B0	A0A0A7C5B0_HUMAN
A0A0A7C5B4	A0A0A7C5B4_HUMAN
A0A0A7C5B5	A0A0A7C5B5_HUMAN
A0A0A7C5B7	A0A0A7C5B7_HUMAN
A0A0A7C5B9	A0A0A7C5B9_HUMAN
A0A0A7C5C0	A0A0A7C5C0_HUMAN
A0A0A7C5C1	A0A0A7C5C1_HUMAN
A0A0A7C5C4	A0A0A7C5C4_HUMAN
A0A0A7C5C5	A0A0A7C5C5_HUMAN
A0A0A7C5C8	A0A0A7C5C8_HUMAN
A0A0A7C5C9	A0A0A7C5C9_HUMAN
A0A0A7C5D2	A0A0A7C5D2_HUMAN
A0A0A7C5D3	A0A0A7C5D3_HUMAN
A0A0A7C5D6	A0A0A7C5D6_HUMAN
A0A0A7C5D7	A0A0A7C5D7_HUMAN
A0A0A7C5E0	A0A0A7C5E0_HUMAN
A0A0A7C5E1	A0A0A7C5E1_HUMAN
A0A0A7C5E3	A0A0A7C5E3_HUMAN
A0A0A7C5E6	A0A0A7C5E6_HUMAN
A0A0A7C5E8	A0A0A7C5E8_HUMAN
A0A0A7C5F0	A0A0A7C5F0_HUMAN
A0A0A7C5F3	A0A0A7C5F3_HUMAN
A0A0A7C5F5	A0A0A7C5F5_HUMAN
A0A0A7C5F8	A0A0A7C5F8_HUMAN
A0A0A7C5G1	A0A0A7C5G1_HUMAN
A0A0A7C5G2	A0A0A7C5G2_HUMAN
A0A0A7C5G5	A0A0A7C5G5_HUMAN
A0A0A7C5G7	A0A0A7C5G7_HUMAN
